SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14936.521,-.40075020E-01,-.20499991E-01,.69333062
-14934.190,-.23712048E-01,-.14453753E-01,.69304435
-14935.121,-.29740280E-01,-.12305902E-01,.69314443
-14934.430,-.13769873E-01,-.10480984E-01,.69307464
-14934.678,-.21000656E-01,-.57349562E-02,.69305209
-14935.217,-.32864526E-01,-.17581581E-01,.69317586
-14935.464,-.27543380E-01,-.10991740E-01,.69320701
-14934.709,-.33547708E-01,-.18230022E-01,.69308761
-14935.551,-.33958303E-01,-.11894926E-01,.69313946
-14934.026,-.13729272E-01,-.79677184E-02,.69301417
-14935.652,-.11357799E-01,-.41754976E-02,.69325178
-14935.559,-.81939384E-03,-.60925473E-02,.69316275
-14934.212,-.11737619E-01,-.12198206E-01,.69300132
-14935.352,-.31570826E-01,-.12853875E-01,.69316688
-14937.852,-.41796633E-01,-.14444188E-01,.69341537
-14936.104,-.26716185E-02,.84327500E-02,.69305438
-14935.347,-.22590581E-01,-.77114075E-02,.69318570
-14934.985,-.20717833E-01,-.12860661E-01,.69317849
-14934.804,-.33425108E-01,-.12915340E-01,.69304809
-14934.668,-.26569822E-01,-.12203029E-01,.69310199
-14934.292,-.64913872E-02,-.20765943E-02,.69301138
-14935.175,-.91459320E-02,-.14534185E-01,.69306245
-14935.306,-.23454986E-01,-.17500053E-01,.69319997
-14935.057,-.43952262E-01,-.24541026E-01,.69304292
-14934.657,-.31447782E-01,-.20744208E-01,.69307316
-14934.306,-.16553194E-01,-.15912474E-01,.69300391
-14934.970,-.41032003E-01,-.18993954E-01,.69304437
-14937.189,.51485977E-02,.91961206E-02,.69326672
-14937.219,-.13304560E-01,-.22317814E-02,.69346404
-14934.019,-.25014490E-01,-.15809892E-01,.69301014
-14934.019,-.25014490E-01,-.15809892E-01,.69301014
-14934.019,-.25014490E-01,-.15809892E-01,.69301014
-14934.132,-.14428254E-01,-.57407910E-02,.69301506
-14938.284,-.28795718E-01,-.32542542E-01,.69321127
-14934.542,-.26780059E-01,-.13484942E-01,.69309009
-14935.437,-.97016408E-02,-.11560749E-01,.69318478
-14934.728,-.28201832E-01,-.21952420E-01,.69305267
-14934.957,-.11280370E-02,-.45582902E-02,.69308741
-14938.064,-.33634520E-01,-.61851139E-02,.69336604
-14934.686,-.18991086E-01,-.14294530E-01,.69311381
-14934.036,-.26496376E-01,-.13915233E-01,.69301055
-14935.824,.11674068E-02,-.92992090E-02,.69309691
-14938.192,.23152182E-01,.11920404E-01,.69328480
-14935.961,-.52109107E-01,-.27689022E-01,.69307390
-14934.132,-.10157697E-01,-.55741346E-02,.69301673
-14934.875,-.96054320E-02,-.51751647E-02,.69313407
-14936.191,-.21649526E-01,-.13619445E-01,.69337455
-14938.457,.17857719E-01,.27157819E-02,.69338859
-14935.724,-.23801506E-01,-.43060040E-02,.69313931
-14935.027,-.26025704E-02,.13621291E-02,.69308365
-14934.669,-.38525785E-01,-.22289360E-01,.69303683
-14935.383,-.21536174E-01,-.17263896E-01,.69320325
-14935.180,-.17180163E-01,-.13005863E-02,.69306210
-14935.220,-.37781358E-01,-.19351406E-01,.69313564
-14938.317,-.15172978E-01,-.15929850E-01,.69363770
-14937.017,-.41049733E-01,-.20682872E-01,.69340182
-14936.407,-.40948481E-01,-.19593764E-01,.69329271
-14936.418,-.24385569E-01,-.54065519E-03,.69308587
-14935.299,-.12859074E-02,-.64958991E-02,.69312252
-14937.006,.13135716E-01,.11730956E-01,.69317739
-14934.258,-.14154575E-01,-.14014788E-01,.69300548
-14934.258,-.14154575E-01,-.14014788E-01,.69300548
-14935.636,.61976356E-02,-.69354450E-02,.69301184
-14934.527,-.52271585E-02,-.96723802E-03,.69303600
-14935.669,-.10569625E-01,-.14774659E-01,.69316234
-14936.131,-.14801146E-01,.14786411E-02,.69315671
-14934.792,-.22837318E-01,-.87290006E-02,.69310996
-14936.989,-.54491427E-01,-.21111633E-01,.69309039
-14936.684,.19299153E-01,.12992853E-01,.69307319
-14937.601,-.28827420E-01,-.20336880E-01,.69356009
-14936.991,-.81728810E-02,.10224769E-01,.69301026
-14934.243,-.54763319E-02,-.62279221E-02,.69300763
-14934.743,-.27020101E-01,-.19577300E-01,.69309361
-14934.993,-.14985005E-01,-.30915414E-02,.69310692
-14935.144,-.19106238E-01,-.12749596E-01,.69320164
-14934.917,-.27632564E-01,-.22014011E-01,.69307822
-14940.538,-.31209258E-01,-.16662774E-01,.69406685
-14937.284,.88988597E-02,.58141663E-02,.69334623
-14938.475,-.11152710E-01,-.13480281E-01,.69365891
-14934.832,-.18565430E-01,-.11161671E-01,.69315422
-14934.416,-.26981334E-01,-.95406804E-02,.69301450
-14935.994,-.31989263E-01,-.18933114E-01,.69330811
-14935.016,-.45301198E-01,-.27160552E-01,.69300587
-14935.040,-.34036012E-01,-.14004976E-01,.69309772
-14934.983,-.19762928E-01,-.15413165E-01,.69315351
-14938.404,-.24803259E-01,.76853084E-03,.69333501
-14934.764,-.11068832E-01,-.30845382E-02,.69309392
-14936.997,-.31972190E-01,-.92990515E-02,.69334789
-14937.777,.74028246E-02,-.48705892E-02,.69337784
-14934.533,-.10247434E-01,-.36593696E-02,.69306619
-14935.357,-.31013351E-02,-.12616978E-01,.69302011
-14936.636,-.13721995E-01,-.15975547E-01,.69334078
-14934.624,-.10940050E-01,-.43639997E-02,.69308778
-14934.959,-.18186553E-01,-.10684009E-01,.69317474
-14935.527,-.12294915E-01,.38912202E-02,.69300407
-14936.010,-.32329934E-01,-.22447307E-01,.69327387
-14934.590,-.33786569E-01,-.23432365E-01,.69302450
-14934.700,-.32360401E-01,-.19934555E-01,.69308677
-14934.347,-.28660870E-01,-.18142564E-01,.69304782
-14935.283,-.25572533E-01,-.24832144E-01,.69302758
-14936.535,-.29456984E-01,-.22958019E-01,.69333648
-14935.810,-.27694437E-01,-.15218502E-01,.69330051
-14936.732,-.10543250E-01,-.75991442E-02,.69344191
-14935.178,-.28434768E-01,-.14654329E-01,.69319055
-14935.111,.18799969E-02,.96413254E-03,.69308843
-14937.874,-.22620773E-01,-.28629108E-01,.69320820
-14935.140,-.24463632E-01,-.14398759E-01,.69319971
-14935.647,-.40923181E-02,-.74594137E-03,.69321271
-14934.880,-.31613891E-01,-.18561659E-01,.69312667
-14934.661,-.23070584E-01,-.66821114E-02,.69304495
-14935.308,-.14072592E-01,-.18619496E-02,.69313767
-14935.889,-.42682258E-02,-.28172209E-02,.69326779
-14935.128,-.11067621E-01,-.17227170E-01,.69300629
-14936.161,-.16633994E-01,-.16341851E-01,.69329742
-14935.568,-.37648384E-01,-.28017110E-01,.69309651
-14936.952,-.47645318E-01,-.29709920E-01,.69328116
-14934.927,-.19350769E-02,-.33984555E-02,.69309701
-14934.661,-.15107519E-01,-.17010033E-01,.69301436
-14934.582,-.32962402E-01,-.14212014E-01,.69304104
-14934.775,-.22160026E-01,-.16173752E-01,.69312368
-14935.481,-.39900301E-01,-.16710009E-01,.69311601
-14936.171,-.74147304E-02,-.15794051E-01,.69314272
-14937.355,-.41166358E-01,-.12422244E-01,.69328259
-14935.210,-.32860552E-01,-.19751616E-01,.69317093
-14935.885,-.59523410E-02,-.13344256E-01,.69314689
-14936.451,-.46201410E-01,-.15202522E-01,.69307800
-14936.006,-.53837214E-02,-.15821457E-01,.69306305
-14937.019,-.46417669E-01,-.16075138E-01,.69319658
-14935.069,-.28086655E-02,-.10168612E-01,.69303944
-14934.430,-.11610865E-01,-.91874188E-02,.69306906
-14935.593,-.41465709E-01,-.13421071E-01,.69301341
-14934.163,-.17243033E-01,-.12714551E-01,.69303411
-14936.038,.39632056E-02,.60188956E-02,.69316124
-14937.961,-.20104128E-01,.49749618E-02,.69316070
-14935.979,-.24473314E-01,-.15943040E-02,.69306039
-14934.124,-.95128743E-02,-.70676942E-02,.69301511
-14934.971,-.24772941E-01,-.19964297E-01,.69310988
-14935.711,.21873069E-02,-.44656223E-02,.69316170
-14934.375,-.27800994E-01,-.10275708E-01,.69301110
-14936.744,-.12906503E-01,.38669256E-02,.69319226
-14936.029,-.26527775E-01,-.43526280E-02,.69313522
-14934.703,-.17544232E-01,-.16391514E-01,.69307003
-14935.918,-.46076918E-01,-.24632731E-01,.69316059
-14936.059,-.20717994E-01,-.10221661E-01,.69334880
-14937.947,.10443731E-01,-.46163270E-02,.69333336
-14939.399,-.52855650E-03,-.12297098E-01,.69361263
-14935.061,.72857229E-02,-.20710663E-03,.69302227
-14934.248,-.26380374E-01,-.10207275E-01,.69300715
-14935.025,-.38515628E-01,-.24304357E-01,.69307948
-14936.938,-.15711098E-01,.35790524E-02,.69318124
-14936.188,-.50924765E-01,-.32583326E-01,.69307958
-14935.322,-.47072260E-01,-.26564431E-01,.69304340
-14937.584,-.11246643E-01,.95575386E-03,.69345927
-14935.848,.14115857E-01,.85216275E-02,.69304795
-14934.827,-.27595827E-02,-.88516673E-02,.69302975
-14934.386,-.24676420E-01,-.17621529E-01,.69305311
-14935.710,-.21110551E-02,.26643334E-02,.69317076
-14936.666,-.82083086E-02,-.36481792E-02,.69341134
-14935.558,-.25708605E-01,-.21998041E-01,.69316614
-14936.437,-.36103477E-01,-.14646632E-01,.69330728
-14939.156,-.89073696E-02,-.80445742E-02,.69382049
-14935.677,-.17776246E-02,-.78571877E-02,.69316836
-14935.706,-.23605762E-02,-.30026731E-02,.69322618
-14935.339,-.63291513E-03,-.24105836E-02,.69315310
-14935.344,.57031064E-02,-.32139856E-02,.69306004
-14939.306,-.25189610E-01,-.91013262E-03,.69355882
-14937.818,-.31653829E-01,-.34167800E-01,.69310859
-14935.912,-.38886896E-01,-.27287046E-01,.69317562
-14935.729,-.39223031E-01,-.16121262E-01,.69315963
-14935.013,-.35830428E-02,-.78500921E-02,.69309110
-14936.352,-.49161628E-01,-.18195034E-01,.69306687
-14934.151,-.13468175E-01,-.65417747E-02,.69302769
-14935.087,-.29248457E-02,-.11845376E-01,.69299769
-14935.535,.85998032E-02,.10881332E-02,.69308612
-14934.664,-.25116184E-01,-.10414369E-01,.69309255
-14936.992,-.40581949E-01,-.29330811E-01,.69330949
-14934.630,-.16181922E-01,-.83811891E-02,.69311476
-14934.051,-.28526889E-01,-.13760605E-01,.69299790
-14934.010,-.28060466E-01,-.14454968E-01,.69299925
-14937.642,-.41084443E-01,-.20374957E-01,.69350391
-14936.872,-.30705066E-02,.82596115E-02,.69318024
-14935.733,-.11879159E-01,-.15630221E-01,.69317222
-14935.438,-.14396577E-01,-.13359098E-01,.69321125
-14936.156,-.29867185E-01,-.24914856E-01,.69322485
-14937.548,.95773410E-03,-.15111778E-01,.69314837
-14936.950,-.26737859E-01,-.17379064E-01,.69348261
-14937.702,-.61115074E-02,.38210527E-02,.69344125
-14936.899,-.33277932E-02,.97020427E-02,.69311723
-14934.910,-.32234838E-02,-.50903781E-02,.69309973
-14936.081,-.27384588E-01,-.26196314E-01,.69313520
-14934.250,-.16027474E-01,-.10863860E-01,.69305434
-14936.182,.15458417E-01,.53119962E-04,.69303966
-14935.296,-.54052682E-02,.25486018E-02,.69309368
-14934.746,-.14263258E-01,-.13571879E-02,.69303097
-14935.237,-.11339122E-01,-.72151450E-02,.69320347
-14936.199,-.10855402E-01,-.24152064E-02,.69331668
-14935.401,-.43575895E-01,-.29052472E-01,.69305085
-14934.951,-.98602482E-02,-.15018369E-01,.69302583
-14934.224,-.24304120E-01,-.11396304E-01,.69303842
-14934.417,-.23283236E-01,-.14503849E-01,.69308138
-14935.804,.36167560E-02,.13891644E-02,.69318469
-14936.194,-.10012938E-01,.25997727E-02,.69319553
-14934.329,-.26856071E-01,-.20752008E-01,.69300344
-14936.543,-.31934016E-02,-.10012324E-01,.69328746
-14936.736,-.11377659E-01,.61478895E-02,.69311549
-14937.954,-.17205995E-01,.47860631E-02,.69325067
-14934.979,-.12992477E-01,-.85305654E-02,.69316758
-14934.962,-.22921583E-01,-.22412487E-01,.69301968
-14935.149,-.10586939E-01,-.11155091E-01,.69315588
-14935.312,-.44924973E-01,-.20358217E-01,.69304693
-14936.185,-.38999655E-01,-.32373114E-01,.69306074
-14936.078,.15325868E-02,-.19831090E-02,.69325060
-14937.228,-.29849442E-01,-.12476395E-01,.69349429
-14935.391,.52788535E-02,-.15939332E-02,.69309413
-14937.964,.18519166E-02,.68877748E-02,.69344444
-14934.238,-.28538369E-01,-.12448734E-01,.69301476
-14934.528,-.32489752E-01,-.14576414E-01,.69304335
-14935.196,-.42427584E-01,-.26230753E-01,.69306666
-14937.439,-.24707149E-01,-.10346413E-01,.69355208
-14937.805,-.69041424E-02,-.14740024E-01,.69343182
-14934.799,-.23380704E-01,-.11140417E-01,.69313657
-14934.123,-.21223988E-01,-.76883934E-02,.69299825
-14935.390,-.32635370E-02,-.67071092E-02,.69316273
-14935.171,-.29177224E-01,-.19506058E-01,.69317097
-14935.734,-.44680625E-02,.25134321E-02,.69317015
-14934.546,-.13521619E-01,-.12877652E-01,.69306467
-14934.677,-.94091819E-02,-.95198775E-03,.69304970
-14934.977,-.29659745E-01,-.13303400E-01,.69313526
-14934.247,-.22395342E-01,-.14908273E-01,.69305015
-14939.797,-.32987183E-01,-.34135551E-01,.69347002
-14934.376,-.31654644E-01,-.18209524E-01,.69304400
-14935.195,-.25489420E-01,-.19960127E-01,.69315228
-14934.883,-.28011394E-01,-.20214813E-01,.69311057
-14935.007,-.15457035E-01,-.65829228E-04,.69301875
-14935.553,-.37477991E-01,-.12538903E-01,.69308143
-14936.646,-.23929473E-01,-.73830567E-02,.69337611
-14934.625,-.13034195E-01,-.45546147E-02,.69308524
-14934.076,-.26118318E-01,-.13604492E-01,.69301784
-14935.329,-.27823905E-01,-.13446906E-01,.69321202
-14934.694,-.36388551E-01,-.14348078E-01,.69300593
-14937.780,-.43806699E-01,-.10358665E-01,.69318050
-14935.788,-.30476577E-01,-.19642654E-01,.69327211
-14935.574,-.34563246E-01,-.24576816E-01,.69316786
-14934.774,-.31466001E-01,-.19808212E-01,.69310200
-14934.774,-.31466001E-01,-.19808212E-01,.69310200
-14934.774,-.31466001E-01,-.19808212E-01,.69310200
-14935.308,-.21856333E-01,-.21555313E-01,.69308834
-14935.669,-.23335155E-01,-.11080386E-01,.69327920
-14935.794,-.32149025E-01,-.18550470E-01,.69327573
-14934.039,-.15764255E-01,-.84908255E-02,.69301917
-14934.918,-.31068299E-01,-.95316762E-02,.69302851
-14937.064,-.63272236E-01,-.37400148E-01,.69299855
-14935.650,-.68362522E-02,-.12708482E-01,.69314577
-14936.537,-.46116928E-01,-.28208856E-01,.69324319
-14935.138,-.23870678E-01,-.19842889E-01,.69313203
-14934.970,-.91891764E-02,-.28780454E-02,.69312914
-14934.989,-.25888033E-01,-.54148629E-02,.69301549
-14936.088,.10308884E-01,-.31135749E-02,.69308164
-14934.644,-.17984661E-01,-.46502062E-02,.69305580
-14934.837,-.68548079E-03,-.44636401E-02,.69306351
-14937.906,-.42161395E-01,-.22289163E-01,.69354268
-14934.914,-.25810574E-01,-.14299346E-01,.69315915
-14934.318,-.27896873E-01,-.11695185E-01,.69302473
-14935.915,-.95022680E-02,-.18623668E-01,.69303950
-14935.210,-.23921006E-01,-.12313517E-01,.69320915
-14935.482,-.49138248E-01,-.27031026E-01,.69304132
-14936.837,.42887107E-02,.69821333E-02,.69326764
-14936.128,-.21681195E-03,.32250568E-04,.69326960
-14935.591,-.19862354E-01,-.73680768E-02,.69324512
-14937.389,-.52750288E-01,-.34767164E-01,.69322314
-14935.039,-.33378155E-01,-.11342302E-01,.69305183
-14935.719,-.49814491E-01,-.25165298E-01,.69306734
-14936.042,-.30760158E-01,-.96981677E-02,.69322519
-14935.573,-.27994923E-01,-.81074689E-02,.69315460
-14935.008,-.30805794E-01,-.20787482E-01,.69313015
-14936.836,-.11784253E-01,-.14202129E-01,.69338678
-14938.978,.25373329E-01,-.34753100E-02,.69301155
-14936.084,.19525526E-01,.44807212E-02,.69300212
-14935.227,-.65506861E-02,-.74010495E-02,.69316817
-14935.599,.41637968E-02,-.49518328E-03,.69314861
-14935.310,-.14658027E-01,-.19165949E-01,.69304187
-14934.000,-.14714713E-01,-.11814485E-01,.69300012
-14937.103,.13221349E-01,.14901818E-01,.69309680
-14936.589,-.54114135E-02,-.29489161E-02,.69338643
-14935.352,-.19937269E-01,-.28259857E-02,.69309669
-14935.651,-.54907171E-02,-.41399821E-02,.69323965
-14936.577,-.38994711E-01,-.17176983E-01,.69332341
-14935.257,-.91720448E-02,.18994213E-02,.69307495
-14934.326,-.19827621E-01,-.61709584E-02,.69301705
-14934.551,-.27102543E-01,-.87132291E-02,.69301655
-14937.915,-.13467051E-01,-.94292189E-02,.69364452
-14934.365,-.22902234E-01,-.17353040E-01,.69304457
-14936.871,-.41170290E-01,-.18248586E-01,.69335023
-14936.522,-.10673243E-01,-.15692129E-01,.69327504
-14935.753,.36974865E-02,.83267399E-02,.69305696
-14936.950,-.19135950E-01,-.82253254E-03,.69330228
-14937.564,-.22281591E-01,-.23690207E-01,.69338812
-14934.529,-.27795579E-01,-.12707164E-01,.69307342
-14934.188,-.29139093E-01,-.12794333E-01,.69300435
-14934.188,-.29139093E-01,-.12794333E-01,.69300435
-14935.903,-.33572360E-01,-.31008431E-01,.69300039
-14936.612,-.31878351E-02,-.37216746E-03,.69336223
-14935.104,-.14229193E-01,-.26007632E-02,.69312062
-14935.292,-.16318672E-01,-.64357753E-02,.69320486
-14934.394,-.14949903E-01,-.14929585E-01,.69301917
-14934.737,-.40992484E-01,-.18586762E-01,.69300093
-14934.992,-.36416828E-01,-.25793615E-01,.69305054
-14934.412,-.14814118E-01,-.12525474E-01,.69306011
-14937.332,-.18640037E-01,-.15038298E-01,.69353396
-14935.451,-.51475004E-01,-.27021884E-01,.69299819
-14934.532,-.18766330E-01,-.55821487E-02,.69304942
-14934.925,-.33587281E-01,-.13288221E-01,.69307277
-14934.970,-.73378882E-02,.28815136E-03,.69308238
-14936.197,.76647827E-03,.86547809E-02,.69309794
-14937.814,.58021964E-02,.39054330E-02,.69347135
-14936.773,.16962891E-01,.66438123E-02,.69317157
-14935.955,-.35418831E-01,-.12924648E-01,.69320315
-14938.507,.56669001E-02,.18500382E-01,.69305612
-14935.620,.15909645E-01,.82473439E-02,.69299731
-14934.009,-.27628340E-01,-.14647454E-01,.69300249
-14934.737,-.17779974E-01,-.85160963E-02,.69312992
-14934.236,-.16344205E-01,-.93663517E-02,.69305408
-14935.323,-.30547114E-01,-.20106450E-01,.69319042
-14935.031,.46952531E-03,-.36732246E-03,.69309194
-14935.029,-.77141863E-02,-.21241679E-03,.69310023
-14938.115,-.33003160E-01,-.23390973E-01,.69360770
-14935.932,-.41306719E-01,-.19311494E-01,.69320456
-14937.704,-.48960051E-01,-.19972259E-01,.69334804
-14935.150,-.34348628E-02,-.76842790E-02,.69311341
-14934.498,-.10987174E-01,-.99839951E-02,.69306907
-14934.157,-.62308148E-02,-.63998352E-02,.69299964
-14936.438,-.57175633E-01,-.32829706E-01,.69304742
-14934.301,-.55341809E-02,-.33567617E-02,.69302003
-14936.695,-.16289134E-01,-.19788352E-01,.69327739
-14938.223,-.74387226E-02,-.16363367E-01,.69345211
-14935.885,-.12762142E-01,-.50563666E-02,.69329690
-14935.598,-.69456518E-02,-.48295125E-02,.69324012
-14937.026,-.22399043E-01,-.28719812E-01,.69305823
-14937.026,-.22399043E-01,-.28719812E-01,.69305823
-14935.182,.19017475E-02,-.27082668E-02,.69309912
-14935.910,-.29467973E-01,-.16935110E-01,.69330964
-14939.200,-.28248886E-01,-.17377472E-01,.69385406
-14936.113,-.64504409E-02,-.39062390E-02,.69331845
-14936.667,.20846137E-01,.13838661E-01,.69304392
-14934.638,-.14924367E-01,-.14831212E-01,.69306048
-14935.385,-.28155984E-01,-.24529444E-01,.69309084
-14935.987,-.45022889E-01,-.16991386E-01,.69308941
-14936.816,-.34486546E-01,-.32871334E-01,.69307708
-14934.302,-.24035395E-01,-.84146741E-02,.69301116
-14934.302,-.24035395E-01,-.84146741E-02,.69301116
-14935.148,-.20593851E-01,-.13972830E-01,.69319946
-14936.028,-.66359779E-02,-.77651363E-02,.69329493
-14935.064,-.78785101E-02,-.14596681E-01,.69301669
-14934.068,-.27023550E-01,-.14251215E-01,.69301430
-14934.068,-.27023550E-01,-.14251215E-01,.69301430
-14934.397,-.33007945E-01,-.20645719E-01,.69302923
-14934.579,-.21870515E-01,-.84977513E-02,.69308018
-14935.634,-.25526125E-01,-.16692694E-01,.69327005
-14935.605,-.24262467E-01,-.25087896E-01,.69304783
-14935.605,-.24262467E-01,-.25087896E-01,.69304783
-14936.198,.93811923E-02,-.40251771E-02,.69309985
-14935.347,-.18164064E-01,-.18030638E-01,.69314410
-14936.261,-.45307170E-01,-.24413432E-01,.69322880
-14940.984,-.26274750E-01,-.26307281E-01,.69391791
-14938.608,.37280520E-04,-.16941275E-01,.69325397
-14936.033,-.77650394E-02,-.11547188E-01,.69325231
-14934.131,-.12153596E-01,-.48731908E-02,.69301133
-14935.547,.61056776E-02,-.40129641E-02,.69307068
-14933.889,-.19431455E-01,-.12027561E-01,.69299993
-14935.176,-.54083229E-02,-.11108412E-01,.69308341
-14934.346,-.53755691E-02,-.59191953E-02,.69302508
-14935.702,-.19434426E-01,-.20229075E-01,.69315723
-14935.170,-.24698244E-01,-.93347610E-02,.69316317
-14936.435,-.45331896E-01,-.20608461E-01,.69323097
-14935.717,-.45516952E-01,-.16653603E-01,.69302125
-14938.031,-.45825640E-01,-.27920491E-01,.69350008
-14934.969,-.14233860E-01,-.74903025E-02,.69316613
-14934.257,-.45971251E-02,-.62277123E-02,.69300123
-14934.257,-.45971251E-02,-.62277123E-02,.69300123
-14934.608,-.21011329E-01,-.19411010E-01,.69302485
-14936.826,-.31322334E-01,-.16478852E-02,.69300254
-14935.778,-.27728288E-01,-.18184559E-01,.69328335
-14936.795,.90906105E-02,.98766267E-02,.69319325
-14934.866,-.19177409E-01,-.12716773E-01,.69315671
-14935.887,-.46585409E-01,-.24669646E-01,.69314823
-14935.455,-.27272783E-01,-.18455567E-01,.69322673
-14935.363,-.23362927E-01,-.18732306E-01,.69318767
-14934.335,-.57153611E-02,-.54181829E-02,.69302816
-14934.335,-.57153611E-02,-.54181829E-02,.69302816
-14934.335,-.57153611E-02,-.54181829E-02,.69302816
-14934.053,-.24530272E-01,-.15976432E-01,.69301445
-14937.141,-.55848806E-01,-.27160684E-01,.69319321
-14934.436,-.33253588E-01,-.21494741E-01,.69302681
-14934.436,-.33253588E-01,-.21494741E-01,.69302681
-14937.353,.49836729E-02,.62347363E-02,.69336632
-14936.436,.18541328E-01,.67807279E-02,.69309336
-14935.590,-.35212699E-01,-.19555209E-01,.69322175
-14935.522,-.24189967E-01,-.82598226E-02,.69320687
-14936.919,-.15065830E-01,.69826098E-02,.69301402
-14934.021,-.15699776E-01,-.12349829E-01,.69300514
-14934.597,-.23520781E-01,-.18178166E-01,.69307336
