SampleLogFunc,intercept,slope,logSigma
-2.2614909,1.3296744,1.8303431,-1.1652500
-2.4183959,1.2562273,1.8064523,-1.1069380
-4.4532421,.67838152,2.3192005,-1.4515523
-3.0022126,.83175011,2.2691099,-1.3793063
-5.9434936,1.3550244,1.5076860,-.59707354
-2.7183846,.83640076,1.9966055,-1.0903134
-1.8047850,1.2326827,1.8782650,-.98900989
-4.4851642,.66955405,2.4316704,-.40278450
-1.9498678,.72959759,2.1919047,-1.0534466
-1.8125681,.91154880,2.0993244,-.83874160
-2.4497933,1.2972824,2.0031159,-.90249488
-2.9786254,.91611894,2.2774949,-.74322563
-1.2485305,.99626696,2.0884141,-1.0115443
-8.1872666,.61588167,1.8760633,.32259539
-1.6615661,.94550432,2.0840103,-.87160811
-2.0022225,.89611153,2.1016211,-1.5769543
-3.4110917,1.1851917,2.0294157,-1.6337248
-1.5943635,.92677903,2.0837950,-1.5315509
-1.2726713,1.1569842,2.0228358,-1.1792200
-2.0747639,.73344723,2.1605644,-1.1828195
-.98823815,1.0794713,2.0087898,-1.1518056
-.98823815,1.0794713,2.0087898,-1.1518056
-2.5379464,.69382480,2.2484984,-1.2805032
-1.8201181,1.1083008,1.9116935,-1.3463493
-2.2038523,1.0698565,1.8852799,-1.1452837
-4.4311971,.56805667,2.5061345,-.66813747
-1.2705536,1.1007349,2.0584886,-1.3642139
-2.4262350,1.3818952,1.8917928,-.96484342
-3.3174697,.86488495,2.2019120,-.49815743
-1.4280413,1.0361092,2.0750542,-1.5193697
-1.2650673,1.0805765,1.9964209,-1.0119288
-2.7601543,.72148028,2.3081169,-1.2083530
-3.1805600,1.1860306,2.0379203,-.53576299
-2.1408479,.98520447,2.1564113,-.79362788
-2.0391357,1.2960361,1.9078298,-1.2994116
-2.2469100,.82777529,2.2730474,-1.0918016
-2.8910419,1.2851709,2.0590922,-.89437350
-3.9363415,1.4855370,1.9528680,-.64226435
-8.9142785,2.1224689,1.8095742,-.47283944
-2.7986593,1.0768218,1.8662003,-.73589923
-3.2773144,.83430853,2.1111308,-.50241139
-2.3280932,1.1736400,1.8951935,-1.4790254
-2.2142692,.87202509,2.0860494,-1.5415983
-3.8453619,.95013309,1.8617126,-.58193447
-1.1593435,.91332064,2.1482267,-1.2499225
-1.3292585,1.1447237,2.0429608,-1.2146649
-1.2370607,.93616715,2.0456418,-1.3348135
-3.2516143,1.5042651,1.7477803,-.91566743
-2.1579591,.78015698,2.1038858,-.90211588
-1.2386701,1.0231326,1.9957991,-1.3904351
-2.3099234,1.0558010,1.9132118,-.80555865
-2.8567553,1.1203605,2.0718393,-1.6071133
-1.2742874,.97639517,2.0995458,-1.0065893
-1.4194370,.91612832,2.1083780,-.96742068
-1.4194370,.91612832,2.1083780,-.96742068
-1.6793276,1.1387745,2.0789619,-1.0624136
-4.2722582,.60626654,2.3956776,-.40878039
-1.8348285,1.0028372,1.9423172,-1.0855546
-3.3172986,.52057544,2.3173467,-.91756407
-2.3871473,.78295513,2.1157228,-1.3832055
-7.9414551,1.0371637,2.6224722,-.23277825
-1.6714499,.95276090,1.9913398,-1.0301735
-3.0646340,.72137205,2.3594596,-.98530698
-2.7009456,1.0003930,2.2156855,-.76997569
-2.1439859,.73105721,2.2683228,-1.0814810
-2.3457146,1.1137613,2.1448181,-.93750684
-5.2689921,.42012324,2.1593079,-.75607969
-4.2556167,1.0403193,1.8027975,-1.0926890
-3.6650277,1.4442981,1.9639144,-.66630746
-1.7269702,.77920678,2.2157546,-1.1708836
-1.1315738,.90347006,2.1429569,-1.2391905
-2.9245982,1.2297202,1.9899494,-1.5546733
-3.3372411,1.0907721,2.0955571,-.48785791
-3.0974697,1.4357964,1.9253256,-.90336262
-2.7189297,1.0858535,2.1873081,-.88067901
-1.0783977,1.0750153,1.9997199,-1.4084483
-1.8340981,1.2350394,1.9489247,-1.3969722
-3.4293413,1.2748432,1.8287872,-.51270256
-4.8996108,.34748062,2.5134227,-.43340161
-5.7706461,.25935530,2.5327481,-.18802428
-1.7823357,.92652904,2.1895376,-.95238279
-2.5547485,.88428808,1.9878183,-1.2447071
-1.8268778,1.0849193,1.9017460,-1.0898788
-3.0317099,.77760977,2.1159432,-.59452039
-1.2052336,1.1131700,2.0452923,-1.1141021
-1.4516370,1.1754596,1.9300979,-1.0316977
-2.5015978,.90160359,2.1645997,-1.6043284
-1.4347207,1.0919049,2.0595742,-1.4531312
-2.3006537,.81750292,2.2556897,-.84573518
-2.5618314,1.2634409,1.8096357,-1.2181991
-2.0314404,1.2746696,1.8949448,-1.3483901
-3.6573249,.82363823,1.9346666,-.83074866
-2.3561710,.85857650,2.0878620,-1.5357899
-1.4526891,1.1714453,1.9665652,-.99125979
-.93353114,.97932145,2.0879880,-1.1977673
-3.1489595,.87321283,1.9783368,-1.2932578
-3.9861193,.77220827,2.4174104,-.81028451
-1.6894586,.96081536,2.1298838,-1.5228421
-1.2756030,.98434628,2.0591222,-1.5046837
-1.3885815,.97139428,2.0026475,-1.0842641
-3.2141971,1.1543060,2.1794428,-.85343448
-1.0846315,1.0020667,2.0980286,-1.1166367
-2.5402269,.73432668,2.1398395,-.77663078
-1.2790259,1.1708903,2.0018700,-1.1338174
-5.1994704,1.6169999,1.5276574,-.37586629
-5.5767096,1.1490852,1.6376757,-.75602894
-1.4441411,1.1024596,2.0663311,-1.3956585
-1.4800724,.81826304,2.1685351,-1.0885283
-3.8330226,.83119853,1.9542160,-1.1415473
-1.4262051,1.0706622,1.9700313,-1.4425401
-1.3851879,.99764793,2.0537349,-1.5392761
-1.4442431,1.0141560,2.1376114,-1.2830540
-1.6785233,1.1777955,1.9069415,-1.3601169
-1.5777620,.82785278,2.1887583,-1.0302149
-2.7277637,1.1099761,1.9382752,-.61933814
-8.3846800,.45487200,2.1801275,-1.2923417
-2.7960545,1.2129564,1.8649000,-1.4767278
-1.6993386,1.0603054,1.9598505,-1.4610743
-1.0022891,1.0662864,1.9905349,-1.2056566
-2.6415607,1.4136049,1.7999824,-.95541100
-2.2609919,1.0861379,2.1382359,-.84480787
-5.0234014,1.4138130,2.1262033,-.56709991
-1.5984332,1.1344165,2.0785826,-1.1668748
-1.2723974,.86912693,2.1196379,-1.1059527
-2.1469805,.79845291,2.0671961,-1.0706366
-2.5013549,.88964809,1.9987146,-.77858757
-2.6421908,1.3193868,2.0054818,-1.0379382
-3.6784887,1.4566085,1.9243929,-.59415064
-2.3815948,1.2620787,1.8057631,-1.0659240
-2.0558606,.82886371,2.0733766,-1.3208450
-7.3731790,1.1416695,2.5141265,-.14636598
-6.7117925,1.4458808,2.2531767,-.37314109
-9.6162519,1.4167751,2.5830221,-.54665766E-01
-7.6851740,2.1325611,1.7580538,-.20647262
-2.5084847,1.2768910,1.9620175,-.73697959
-1.2759686,.97375574,2.1078625,-1.0150498
-2.3766504,1.1093602,2.1254653,-1.3300143
-2.0168130,1.3200790,1.8625427,-1.1336386
-1.8805904,1.1452961,1.8839167,-.97649608
-3.7868319,1.3561607,2.0674962,-.70460989
-2.7753126,.90103176,2.2794577,-.82951358
-1.7860730,.96514956,1.9880378,-1.3590577
-1.1702542,.95812263,2.0573394,-1.0648703
-5.7920477,1.2057847,2.0106608,-.31496450E-02
-3.3201432,1.3525136,1.7130829,-.79867983
-1.7413187,.96049028,2.0554683,-.85081894
-2.3066976,1.1682261,2.0186570,-1.5560611
-3.6897740,.51787407,2.4124659,-.91812472
-5.9084967,1.3111606,1.5201239,-.34426771
-3.5158107,.54758072,2.2003277,-.87480793
-1.9982793,.80008881,2.1598891,-1.4215338
-2.1472971,1.2443512,1.9908531,-1.3662188
-1.5569996,1.1948599,2.0013372,-1.3337073
-3.1657415,1.0135056,1.8750389,-1.1992526
-4.3717356,.60881207,2.1235741,-1.1591158
-2.5095813,.97477557,2.0650236,-.64393297
-1.4973716,.92909163,2.0858288,-.93396976
-8.8901180,2.1125106,1.2683209,.43050609
-12.221927,1.2825597,.66604029,.67084731
-8.0998799,1.3256619,1.7542890,.39670517
-3.8797208,.61615834,2.3054528,-.45191103
-3.0314068,1.1051261,2.1538752,-.64657543
-3.9614974,1.0260177,1.9067908,-.39006732
-2.1853671,.94194464,2.1850514,-.79875679
-3.1256423,1.3461295,1.7557429,-.70594461
-2.8509575,1.3310498,1.7624749,-.83216863
-4.6712337,1.7010884,1.7071667,-.85719446
-1.6794859,1.0188187,1.9505549,-1.0318163
-1.8174266,1.2943745,1.9000435,-1.0678595
-9.2429355,2.6294256,1.3222918,.33482445
-10.605403,2.1455116,2.2695806,.34032211
-4.4968403,1.5825531,1.7971273,-.39511401
-5.1542929,1.0497797,1.8384892,-.17376750
-1.1617437,1.1465807,1.9508291,-1.2092365
-1.7341439,1.1322515,1.9542354,-.87691775
-1.7341439,1.1322515,1.9542354,-.87691775
-.98081304,.95905192,2.0704355,-1.1701044
-3.3652889,1.2814669,1.8205437,-1.4383465
-.93262347,.96190490,2.0662074,-1.2691442
-2.3034518,1.1767259,2.0897350,-1.2205072
-3.5926912,.68510748,2.1094394,-.55057044
-4.7327367,1.5278018,1.9409068,-.37859506
-1.8025234,1.0518215,1.9362094,-1.3438376
-1.6445833,1.1807250,2.0089554,-.95470781
-2.1506048,1.1479660,2.0507531,-1.4943941
-1.6315047,1.0016529,2.1138839,-1.5107790
-1.2936082,.99156368,2.0649088,-1.5169666
-1.2445841,.91729163,2.0511969,-1.1957156
-2.3589643,1.1272130,1.9298430,-1.5643929
-3.7142707,1.5096988,1.9087508,-.75100871
-3.2211771,1.0797738,1.8770549,-.57540866
-2.0718751,.95189781,1.9752396,-1.3170083
-2.1294648,1.2009853,1.9717434,-.78101727
-8.8458025,.53011881,2.0095758,.48554085
-2.1120905,1.2825104,1.9089187,-1.3626307
-.90051107,.97230977,2.0782432,-1.2970843
-1.8570917,.79505771,2.1229877,-1.2924015
-1.3415734,.84482229,2.1211297,-1.1646442
-2.2116745,.96548377,2.0522508,-1.6530547
-3.8611620,1.0043668,2.2099401,-.42308124
-9.6016091,2.6375908,1.5615862,.47749322E-01
-7.2528713,1.4336176,2.1740359,-.89156423
-1.7141312,1.0281154,2.1527571,-1.0511892
-1.4860473,1.1102958,2.0285275,-.94260911
-6.0691182,.69799949,2.5642544,-.16250259
-1.8808505,.86647649,2.0381055,-1.2319240
-2.9969335,1.0434502,1.9593034,-1.6433767
-.89811543,1.0656555,2.0379271,-1.2849558
-3.2237082,.76645032,2.0412640,-.65901054
-3.5473327,.93607282,1.9894904,-.45924404
-1.7164136,.80996208,2.1417817,-.96575066
-4.4285140,1.5118394,1.8178876,-.35791851
-1.2263499,.96930244,2.0616671,-1.0216959
-1.4061407,1.0120772,2.1346012,-1.0867795
-2.1959617,1.0505160,2.0986712,-.74672590
-1.4511911,1.0262107,1.9979488,-.96201238
-1.4535484,.97464268,2.1260482,-1.4616844
-2.2463550,.95085330,2.2084003,-1.3147096
-2.8873716,1.1111533,1.8677432,-.66322770
-1.8680866,.92420654,2.2109057,-1.0165656
-2.9554083,.72986494,2.3492052,-.99842512
-2.6986025,.93480604,1.9929239,-.66579415
-1.3798342,.97059635,2.1028405,-.96699521
-5.1634421,.34694389,2.4325399,-.28561127
-3.7467884,.59484632,2.3018157,-.49806692
-2.1382889,.89998656,1.9860260,-1.0485390
-4.5816404,1.6051370,1.8395677,-.98137392
-1.1490996,.95422647,2.1338158,-1.3170516
-1.8365767,.92952630,2.2028980,-.99289613
-1.2007162,.93303548,2.0480336,-1.1428547
-.86640685,1.0194058,2.0610790,-1.2776429
-1.1811981,1.0859443,1.9837395,-1.4170470
-1.4826420,1.0356615,2.0249097,-.91901966
-2.0080722,1.2481756,2.0169497,-1.0773184
-1.0773968,1.0678911,2.0735885,-1.2654704
-1.0769641,.97187202,2.0519518,-1.1054946
-1.3717934,.84063100,2.1223961,-1.1440406
-3.0370211,1.2872192,1.9617681,-.59632813
-3.1764490,1.4489301,1.7427275,-1.0446594
-1.5346891,1.1276537,1.9522319,-1.4612223
-.89977649,1.0268644,2.0254786,-1.2905188
-1.5485507,1.0337714,1.9465950,-1.1559080
-.91411335,1.0147601,2.0606489,-1.1799206
-5.6288441,.69049873,1.9119136,-.79063105
-1.8832278,1.2536711,1.9717810,-1.3000121
-4.1830815,.70223535,1.9857743,-.70142025
-1.4515462,.91676634,2.0548638,-1.0049244
-2.1776278,1.1726749,1.8486650,-1.1783641
-1.0179342,1.1010166,2.0362986,-1.2253937
-4.2483601,1.0299749,2.2800425,-.45305458
-1.9072965,1.0361847,2.0976530,-.81840496
-3.5832542,.59557251,2.2623941,-.54302476
-1.4922083,1.2347281,1.9293247,-1.1125293
-3.6913845,.85818827,2.1749296,-.40693108
-6.9251804,1.7778502,1.9367569,-.65373384
-5.8358649,1.3758129,2.2242199,-.46616908
-1.5527080,1.0518960,1.9635557,-.96818733
-1.6816832,.99575543,1.9910251,-.92142458
-2.1367165,.87958871,2.1361582,-.75948841
-1.5023285,.80884306,2.1440726,-1.1892151
-2.8879702,.74562073,2.2625951,-1.4013445
-2.1535676,.82164555,2.1920774,-1.4688811
-1.4613073,.81405990,2.1476148,-1.1947295
-2.1565522,1.1910880,2.0739705,-.95406531
-4.1055768,1.4796486,1.9610801,-.55539519
-3.1183143,1.4258652,1.9306989,-.79338276
-1.1835274,.87424032,2.1372663,-1.2578277
-2.0997955,.94098622,2.0164728,-.79906041
-5.7231860,.39237089,2.6505529,-.35059807
-2.5610534,1.0342595,2.0874908,-.63984467
-5.2789488,.57440358,2.1057791,-.21383648
-6.1544406,.64275638,1.9276108,-.12354980
-1.5623858,.79254407,2.1752777,-1.1679897
-2.6212626,.73541395,2.2871701,-.78027409
-3.6233352,1.3572912,1.6876076,-.89900997
-2.9148962,.70147673,2.2534067,-.65696026
-6.0393975,.21552810,2.6503918,-.68237593
-7.0295002,1.3465253,1.6055216,.15047262
-5.6921880,.37084292,2.1525727,-.64361917
-1.1294859,1.1445203,2.0108270,-1.2097861
-2.6659302,.87714315,2.2127037,-1.5025150
-2.6563803,.71386203,2.1028795,-.94407581
-1.8522319,.98492362,2.0924159,-1.6136120
-3.3830723,.60231556,2.3340378,-1.1909076
-3.8994346,1.3440239,1.7015860,-1.0959469
-4.3686544,.49963579,2.3616683,-.39760947
-3.7157703,.79944461,2.0972245,-.42667414
-3.8922041,.72241701,2.1344518,-.41322631
-2.8762849,1.3282417,1.7911490,-.72410760
-5.6124586,1.5766691,2.0154523,-.29274400
-5.5833554,.67345280,2.3197629,-.68983188E-01
-2.3055962,.86386239,2.2394729,-1.3277357
-2.7580823,.92168636,2.2570047,-.76522449
-2.7129799,1.1610195,1.8933832,-.65002970
-3.3916991,1.3037076,1.7373882,-1.1041820
-.87596266,1.0415587,2.0412988,-1.2294794
-.87596266,1.0415587,2.0412988,-1.2294794
-1.5681043,1.1638554,2.0174576,-.96973045
-1.5658200,1.0678098,1.9691255,-1.4753052
-2.1269972,1.0628618,1.9917346,-.74500253
-1.2568215,.90812362,2.0585559,-1.1778212
-2.4531333,.71020697,2.1736772,-1.2708225
-2.0872444,.96180428,2.1512509,-.78772142
-1.3805626,1.0950657,2.0797975,-1.0794511
-4.4397708,1.6811838,1.7670115,-.68158284
-2.8573577,1.2527991,1.7848320,-.77900499
-1.0919180,1.1138354,2.0308653,-1.3234005
-1.0919180,1.1138354,2.0308653,-1.3234005
-1.7112454,1.2367323,1.8754388,-1.1584286
-1.2777672,.88226278,2.0834356,-1.1573949
-3.9687881,1.0830250,1.8516371,-1.4056365
-10.288987,1.4026073,2.1235034,.76348119
-3.7348952,1.3613694,1.8815058,-1.4773904
-2.8428836,1.0023582,2.2168837,-1.2650919
-2.6543984,1.0000483,1.8892639,-1.0009479
-1.7382756,1.1726168,1.9164365,-.92274445
-3.3959513,1.4091051,1.7772548,-.58926415
-5.8584463,.55952872,2.0536650,-.99438162
-1.3652496,.86504386,2.0871338,-1.1709653
-3.0942948,.56430515,2.2547857,-.96701309
-.97491948,1.0694277,1.9994402,-1.3346031
-1.3683347,1.1143898,1.9618712,-1.4342993
-1.3509274,1.1340692,2.0545199,-1.2214267
-2.7580990,.84699466,2.1427077,-1.6295815
-1.0738380,1.0931753,2.0045739,-1.4069644
-.97993166,1.0016612,2.0980421,-1.2354880
-1.0027436,.93838687,2.0822014,-1.1859377
-1.4424379,1.2037406,1.9956912,-1.1863848
-1.8053664,1.2313234,2.0114381,-1.1629100
-2.2992649,.79165889,2.1622737,-.76342485
-2.5250332,.82101125,2.2275665,-1.4538427
-3.7188498,1.2917179,1.7609136,-1.2836168
-2.5522393,.73347879,2.3039130,-1.1456102
-2.1202465,1.3262672,1.8403119,-1.0845422
-1.8745694,1.0187566,1.9952866,-.82871894
-3.4129970,.72296094,2.3899784,-.85101787
-5.9739314,.95641430,1.8170384,-.52885495E-01
-2.4129656,.83622266,2.0668536,-.75780110
-1.3306559,.87400548,2.0832871,-1.1594172
-5.0678830,.42494388,2.3215963,-1.1240421
-1.6616285,1.0335278,1.9382999,-1.1673245
-1.4529517,.81440685,2.1588294,-1.1429534
-1.1610520,1.1216142,2.0385952,-1.1653143
-1.1610520,1.1216142,2.0385952,-1.1653143
-3.2827061,1.0490949,2.0936516,-.48447410
-2.6388153,.83496343,2.2984756,-.89835091
-3.7640932,.78504362,2.0030872,-.52714615
-2.8576775,.93524921,2.2744436,-1.0451037
-4.1359004,1.6313864,1.6757380,-.84119868
-3.2662150,1.3037888,1.7645528,-1.2176199
-1.4618395,1.0755741,2.1083328,-1.1672989
-1.1741544,.98668867,2.0122714,-1.1396876
-1.1741544,.98668867,2.0122714,-1.1396876
-2.9285100,1.0318135,2.1936367,-.67120334
-1.5330505,1.0792884,1.9661130,-1.4707151
-2.3564307,1.1913661,2.0940141,-.98135312
-2.4577251,1.1380123,2.0444164,-.68715809
-2.3019342,.83451325,2.1786468,-1.5280193
-1.3565350,.84517806,2.1568015,-1.1074015
-3.1396544,1.0290957,2.2476879,-.82784089
-2.0368526,1.0338118,1.9201573,-1.2412833
-3.2239201,.75060761,2.0666681,-.63324707
-1.6662638,1.0599234,2.1007071,-.92566802
-5.8176937,.66380659,2.1423742,-.28064209E-01
-6.3118965,1.3490180,1.4671600,-.30466572
-3.2474769,1.1856379,1.9276385,-.50164593
-1.3013443,1.0446200,2.1089941,-1.2934504
-1.3013443,1.0446200,2.1089941,-1.2934504
-1.0737958,1.0970857,1.9702714,-1.1981397
-3.0281576,.74458216,2.1310159,-1.4193845
-1.1139414,1.0649209,2.0736940,-1.1435692
-1.0707260,1.0321015,2.0143443,-1.1039082
-3.4683491,1.4476626,1.8456181,-.57870393
-2.1311229,1.2227764,1.9833096,-.80828385
-1.5115053,1.0326351,1.9573341,-1.0555830
-2.4867818,.79000750,2.0607529,-1.1986953
-7.1828298,1.0100633,1.7847690,.19903970
-1.4785199,1.0858859,2.0790642,-.99443406
-1.7502667,.82353847,2.1871683,-.94006985
-2.4542588,1.2634010,1.8304092,-.80565609
-2.1910275,.76260424,2.1240009,-.88719187
-3.9566065,.52012139,2.4266228,-.58286705
-2.8171531,.81861682,2.0507506,-1.3695547
-1.9162760,1.1258764,1.8994718,-.91645488
-2.7675642,1.2368872,1.7969999,-.78827349
-4.9763064,.37540486,2.5641902,-.50201076
-5.4766593,1.1301558,2.1318484,-.78948802E-01
-3.3028918,1.4840189,1.8642378,-.73795793
-4.0293622,.44098368,2.4415426,-.78021303
-2.4384369,1.0726680,1.8872092,-.81327915
-3.8981139,.66214635,2.0506321,-.91817201
-2.6745423,.84164092,1.9919305,-1.0416539
-1.8007776,.93307137,1.9940675,-1.0113183
-1.9028847,.98248061,2.1793058,-.94531315
-4.5503463,.44745224,2.2098860,-.84357021
-1.8231251,.78546056,2.1605643,-1.3247196
-1.7383039,1.2336969,1.9672710,-1.3426731
-1.1097527,.95201821,2.0502587,-1.3503915
-1.5049384,1.1296708,1.9192547,-1.3005533
-5.9127801,1.8308190,1.8089907,-.33342236
-6.5429405,1.8957046,1.8350504,-.42055694
-9.0331453,2.2261565,.90349064,.42576586E-01
-4.7769272,1.6869325,1.6301681,-.42642728
-2.2983764,.97901706,2.2197651,-1.1018856
-3.3391388,.62243731,2.3840564,-.73696536
-2.0656772,1.0563775,1.9786199,-1.5909987
-1.3407371,1.0774116,2.0913568,-1.2948733
-3.2473987,1.5141449,1.7891900,-.92526606
-1.3140910,.86205030,2.1707673,-1.2189564
-1.4839110,.82501192,2.1328235,-1.0795113
-3.0786101,1.4093126,1.9262267,-.73307774
-2.2708176,1.1101205,1.8612684,-1.1072943
-2.4899327,1.2329006,1.9886941,-1.4829068
-1.6298345,.83341333,2.0893967,-1.0815545
-1.1761633,1.0988879,1.9541220,-1.2057455
-1.8365890,.89677658,2.0899637,-.84469935
-8.2081696,2.1878645,1.6008607,.24232476
-4.7527604,1.2882323,1.6415131,-.89166018
-2.5046298,.92912721,2.2479441,-.86199790
-1.9249002,1.0074814,2.1813715,-1.0588750
-3.6775175,.87014904,1.9644408,-.50809995
-4.5023328,.36491755,2.3271176,-.76978563
-3.0648834,.85556061,2.2289967,-.57638206
-2.7953940,.60696504,2.2680004,-1.0696761
-2.9160738,.90609192,2.1894457,-.58912281
-1.8628431,1.0574513,1.9147360,-1.0261858
-1.3364650,1.1688267,2.0000764,-1.3459545
-.96050619,.97892394,2.0519595,-1.1826505
-1.3510029,.96987366,2.1545782,-1.1648484
-1.0395241,1.0198608,2.0106193,-1.1597106
-2.8444881,1.0623091,1.9089421,-.64159057
-3.8212547,.45137313,2.3928256,-.73090857
-1.5166694,1.0223295,2.0608004,-.90519025
-2.0995416,1.0577375,2.0187475,-.74297702
-1.2591606,1.0800560,1.9908147,-1.0205138
-2.0220728,.71738957,2.2171272,-1.1371899
-2.8994767,.75671784,2.1024724,-.66888085
-1.2828296,1.0090310,2.0983778,-1.0183677
-2.4508334,1.3694423,1.8599660,-.85715333
-2.2734361,.98941282,1.9222224,-.96511156
-2.7262521,1.3453292,1.7785626,-.83382647
-2.9860956,1.4142310,1.7901056,-1.1816179
-3.1633319,1.0992850,1.8614277,-1.3680615
-1.4794110,.97099495,2.1270965,-.96000681
-1.4508496,1.0609491,1.9420997,-1.2163086
-1.6055175,.83529018,2.1632740,-1.3842386
-3.7568738,.94423954,2.0761613,-.37902525
-8.2575846,1.3675577,1.5409371,-1.0904791
-7.7037206,.54254369E-01,2.4331184,-.78016502
-4.4590424,1.2395591,2.1743402,-.44303150
-3.9986041,1.1333450,2.0058036,-.33361481
-1.1266961,.93911848,2.0500034,-1.2837130
-1.1266961,.93911848,2.0500034,-1.2837130
-2.3540604,1.0915259,1.8709946,-.89233516
-1.4286039,.90095633,2.1278193,-1.4595727
-3.9391708,1.2816219,1.7260645,-1.1532637
-1.9603061,1.2276188,1.9982311,-.89875663
-2.4674901,1.1596571,1.8450699,-1.2464773
-2.4925688,1.3518900,1.9379377,-.87439425
-1.6253681,1.0624227,2.1289076,-1.1926410
-1.5696459,1.1895885,1.9557413,-.96100407
-2.5446623,1.1681240,1.9127769,-1.5641494
-3.9450053,1.0946291,2.1570654,-.40174047
-2.9254665,.73923626,2.3047317,-.69923937
-2.1731820,.92526988,2.2163571,-.86944655
-1.2203925,1.0347102,2.0022248,-1.0457075
-4.3081760,.72234559,2.4480172,-.87287315
-6.4074712,.97570760,2.5052771,-.50603738
-4.2251301,1.4161308,1.9522168,-1.2749665
-6.1232615,.24881230,2.4524322,-.81617288E-01
-2.6946280,1.3248227,1.8925682,-1.3955921
-2.0167883,.82850516,2.1891947,-.83730448
-1.1368941,.99083618,2.1066339,-1.3942225
-1.6301125,1.1778638,2.0426324,-1.2241625
-1.5447058,1.0801671,2.1119003,-1.1905379
-2.2726031,1.3156994,1.8934246,-.83779721
-1.9856690,.76055551,2.2234755,-.93686647
-1.2791084,.92986690,2.0607525,-1.0512970
-1.8327098,1.1505005,2.0841013,-1.0533032
-2.3757941,1.3147037,1.9108394,-.79990964
-4.6085961,.62768767,2.0107231,-.64632237
-3.0782151,.79334198,2.1378057,-.56069264
-4.9206515,1.4100937,2.0980138,-.41644370
-3.6490830,.91871261,2.3239539,-.64961774
-7.8087185,1.8237309,1.6456370,.29043254
-2.8606449,.75007383,2.0657607,-.78459047
-1.0652626,1.0352343,1.9995444,-1.3432217
-1.7949219,.80718505,2.0971160,-1.1835148
-1.2455193,.89679662,2.0905247,-1.0889838
-3.9135673,.68224556,2.1424811,-1.3867988
-2.4098398,1.2556690,1.8145043,-1.1778186
-.93844164,1.0568541,2.0080869,-1.2080692
-2.7310420,1.1254482,1.9360983,-.61741498
-.91228249,.96478981,2.0729793,-1.2597788
-1.6992269,.89735369,2.1893171,-.96349407
-5.3773561,.98823964,2.3202006,-.17516526
-2.7159201,.83250954,2.1828770,-.63341585
-2.2565516,1.2940438,1.8492510,-.85718279
-2.2090372,.78442031,2.1630122,-1.4334690
-3.8567593,1.0119272,1.9175109,-.41102126
-2.8809253,.58523981,2.2948783,-.90935502
-1.8509782,.95708946,2.1967047,-1.0216339
-1.8430621,1.0077284,2.1025274,-.82717564
-1.6590186,1.0185534,2.0842285,-1.5710196
-2.2206432,1.3567342,1.8690914,-1.1246850
-1.0071091,1.0948882,2.0187389,-1.3637560
-1.3141155,.93178573,2.0311727,-1.1855563
-1.8897885,1.2615455,1.9629518,-1.2927043
-3.2581975,.65300712,2.1209591,-.73415065
-2.0504198,.97768473,2.1221009,-1.5952689
-1.0337964,1.0342222,2.0840612,-1.3322861
-2.7919325,.61401191,2.3160344,-.91110499
-4.2930143,1.3971124,1.8011339,-.33897574
-1.9547431,1.1480737,1.9138897,-.85177270
-2.4727815,1.2689301,1.9217472,-.72224741
-1.0853153,.98377039,2.1196687,-1.2822518
-1.4267706,1.1090458,2.0819515,-1.2050173
-3.9985228,.78269755,2.3700047,-.49349216
-2.7454440,.60992783,2.2561056,-.89102380
-2.2902586,.79746846,2.1104095,-1.3972033
-1.3328167,1.1997049,1.9325899,-1.2149347
-1.0148857,.97054455,2.0479652,-1.3441906
-1.6428749,.81772922,2.1041918,-1.2005264
-2.2787580,1.1733738,1.9484011,-.72678390
-2.0089026,1.1908299,2.0112213,-1.4575647
-3.6648274,.86285131,2.3365187,-.59684242
-2.7543660,.82120452,2.3089682,-.85808888
-3.8669163,.83391029,2.0082039,-.43580114
-6.3262965,.50286895,2.3162785,.53001724E-01
-3.2749524,1.3642152,1.8308769,-1.3895391
-1.1903461,1.1426065,1.9452101,-1.2045080
-2.5223758,1.3043568,1.9940469,-.84827332
-1.4618902,.95738717,2.1697567,-1.1543086
-1.0181550,1.0713639,1.9988879,-1.3701068
-1.0181550,1.0713639,1.9988879,-1.3701068
-3.6103117,.69907211,2.0835185,-.56433999
-3.8234360,.68754796,2.3905322,-1.1239036
-2.2476558,1.0350112,1.8987731,-.97263776
-2.9762917,1.0684771,1.9473330,-1.6392693
-1.0954698,1.0635260,1.9768541,-1.1995857
-3.5387134,.90759304,2.0460597,-.44018750
-1.5882757,1.1210499,2.0507959,-1.4442694
-2.0181497,.82562536,2.2466347,-.96691995
-2.4548763,1.2967871,1.8032159,-.89463102
-2.0564861,1.0880142,1.8840127,-1.0978528
-2.4948282,1.1697532,1.9500720,-.66980422
-1.6292281,1.1775537,2.0343739,-1.0231741
-3.3656571,1.5048960,1.7201332,-.87926258
-3.3125755,.93534162,2.1109602,-.47125662
-2.7288360,1.1245246,1.8716310,-.69354914
-5.4476351,.38624455,2.1497658,-.55762056
-6.2243398,.59182013,2.0036388,-.57017429E-01
-5.4853213,1.3929393,2.1134080,-.22100147
-3.4314854,1.1944183,2.1245564,-.58914896
-3.0163066,.66886125,2.3606972,-.85412010
-1.6222268,.79813759,2.1447431,-1.0614199
-2.4362851,1.1452082,1.8388110,-1.1266519
-4.5796979,1.4230454,2.0455531,-.43695560
