SampleLogFunc,intercept,slope,logSigma
-5.1125777,1.3562222,2.0380220,-.20235821
-1.9822004,1.2333487,1.8628920,-.93732225
-1.2853758,.99062811,2.1126050,-1.4337976
-1.4341915,.91988362,2.0888014,-1.4858906
-1.5811307,.89174579,2.2007191,-1.2021162
-1.0112085,1.1116103,1.9805599,-1.2556488
-1.0112085,1.1116103,1.9805599,-1.2556488
-1.0112085,1.1116103,1.9805599,-1.2556488
-2.8341095,.92517777,2.2782448,-1.0344493
-2.1104040,1.1633873,1.9802919,-1.5821372
-1.4156251,1.1282477,2.0645170,-1.1274439
-2.9493611,1.2018706,1.8640697,-.60964799
-1.8214162,.81990830,2.2371125,-1.1273302
-3.8189906,.52938895,2.2348941,-.57636041
-1.8089893,.95801947,1.9728160,-1.1889885
-1.8089893,.95801947,1.9728160,-1.1889885
-3.0648212,.74885137,2.2207011,-1.5024180
-2.8786425,1.0629734,2.1191563,-.59882737
-4.4844559,.75894311,2.3319526,-1.4080980
-4.0656476,1.3266576,1.8016603,-.37987615
-1.6317974,1.0040263,2.1623218,-1.1240205
-1.3707261,.86278902,2.1235994,-1.0512593
-1.7316972,.91881090,2.1947869,-.99136993
-3.4183764,.53516039,2.3799956,-.77885464
-7.1877637,-.13177748,2.8079275,-.17584262
-2.6078746,1.2708009,1.9605646,-1.4523376
-2.2808767,.88270915,2.1674084,-.73258637
-3.5121835,1.1442175,2.1772356,-.61004697
-2.5432355,.87457731,2.0440532,-.70227870
-3.4792913,1.0273855,1.9599954,-.45627960
-9.7264488,.63180295,2.9457900,.48353091
-2.3865448,1.3397690,1.8613072,-.83329163
-1.8511178,.86176596,2.0386976,-1.1608829
-1.8971500,.75777918,2.1427201,-1.0965453
-2.7083598,.62559651,2.2234505,-1.0567426
-2.3272715,.88563653,2.1182380,-.70606247
-.89357326,1.0536624,2.0169417,-1.2665432
-6.9069058,.35936195,2.7951337,-.18977250
-6.4696615,.17616802,2.5974489,-.47889397E-01
-1.3766524,.86949629,2.1446078,-1.0381014
-2.8098351,.61715084,2.2641011,-.80720250
-3.6816753,1.2983841,1.8251032,-.45469883
-10.287963,-1.0513238,3.2707011,.20556013
-10.231245,-.94293792,3.0768427,.48789249
-4.5662835,.59580291,2.4487134,-.38777602
-3.3013391,1.2652425,1.8328906,-1.4647177
-3.2515667,1.2539499,1.9179360,-1.6064298
-1.8298046,.75946478,2.2233730,-1.1631118
-2.5109900,1.1581230,1.8269383,-.92267099
-1.0435988,.94497691,2.0842353,-1.3802142
-1.0435988,.94497691,2.0842353,-1.3802142
-2.0805493,.95076995,2.0398161,-.77022909
-1.8614291,.97299069,1.9701059,-.95866664
-2.7573658,1.0910406,2.1502300,-.70582744
-1.2576468,1.0491193,2.0396647,-.99634654
-3.8637790,.91520257,2.0216997,-.37959704
-3.3354918,.90198559,1.9181216,-1.0771769
-2.0602566,.89793105,2.1439002,-.77887649
-5.5302912,1.1558623,1.9065545,-.50241231E-01
-3.2966792,1.2351578,2.1242343,-.98840117
-2.8121954,.81434787,2.3122013,-.82529052
-1.0095192,1.0237181,2.0189594,-1.3739157
-1.2156360,1.1225536,2.0488282,-1.2232984
-3.5032101,1.0448682,2.0686459,-.42979485
-1.5181235,.83355359,2.1929954,-1.2560198
-2.6040854,1.0129760,2.1402689,-.66042447
-1.2584166,1.1143357,2.0558409,-1.2990399
-1.1523044,.95381781,2.0934927,-1.0589992
-1.3853498,1.1770271,2.0078190,-1.3028235
-2.0250803,1.2799802,1.8414999,-1.1330731
-2.5101884,.69565987,2.2628677,-.81191305
-3.8296677,.55208745,2.3162677,-1.2142949
-1.0573399,1.0617588,1.9888953,-1.3397237
-.95570720,.99319542,2.0554816,-1.3816944
-2.4861491,.73897788,2.0984110,-1.1049224
-3.1655933,.96994743,1.9879431,-.53028585
-.93312149,.95304937,2.0840148,-1.2411060
-1.9599567,.91971096,2.0158581,-1.3918286
-2.2759367,1.1973791,1.9591561,-1.5626061
-1.0048127,.98146356,2.0712109,-1.4076370
-7.1865791,.93440280,2.3573060,-1.3252698
-2.8878321,.65225156,2.3485579,-.94430645
-3.4901756,.54495883,2.3853992,-.71449761
-2.0252121,1.2274074,1.8703861,-1.3302243
-1.9622096,.96311256,2.1608553,-.84218029
-5.2288163,1.3597422,1.6339490,-.24364013
-1.6522095,.86425436,2.2025226,-1.0175340
-2.6822761,.69144803,2.2144602,-.73462695
-2.5499922,.92130531,2.1583405,-1.6184999
-3.2281260,1.1938662,2.1520847,-.95489323
-2.9693072,.88165412,2.1916269,-.57421286
-3.3326893,.81145649,1.9732229,-.74317662
-2.1408100,.75691021,2.2722952,-1.0433656
-4.3693599,.74823667,2.1611246,-1.6347217
-6.9245578,.23105717,2.1578556,-.74164638E-01
-1.9373388,1.0617002,1.9271637,-.90066537
-1.6765921,1.0173466,2.0242429,-.86336187
-1.3839751,1.2141148,1.9626380,-1.1637126
-2.7545538,.88568828,2.0029814,-.69018880
-4.9413909,1.3433425,2.1695272,-.68372195
-3.8808978,1.4829346,1.6653571,-.96187872
-4.0015032,.76185153,1.9640099,-.91688165
-1.1845149,1.1517298,1.9470515,-1.2385618
-1.6083281,.85561395,2.1535825,-.94818830
-2.3817140,1.0469634,2.1736908,-1.2634262
-3.1710621,.58394806,2.2199059,-.75895320
-2.4696789,.69757980,2.1912508,-.81930741
-4.9347950,.49738896,2.0951642,-.59986580
-1.1422197,1.0602593,2.0745794,-1.1103742
-2.3949824,1.2585746,1.8747019,-.75853487
-1.8982708,.82799218,2.0669075,-1.0229351
-1.5868685,.88813039,2.1942551,-1.2886380
-9.9777909,.86490429,1.6966911,.68035164
-2.7722983,1.2811589,2.0013729,-.70575003
-3.1097248,1.0637072,1.9041375,-.57693408
-1.7750147,1.1992914,1.9250652,-.90350765
-7.0927797,.38101287,2.8131649,-.30181908
-2.0628171,1.1487034,2.1049317,-1.0841662
-1.7621505,.92983333,2.1237959,-.85239331
-2.9339861,1.2926453,1.9915224,-1.3620997
-3.2086541,.75534373,2.1934727,-.53975551
-4.4907192,1.4768520,1.8220910,-.32158626
-4.7138659,1.6815354,1.7222340,-.92806788
-5.3409686,1.8287725,1.6871494,-.43962364
-1.0177233,1.1073623,2.0123591,-1.3443112
-2.0512885,1.2943644,1.8528130,-.96205629
-4.8082728,1.5621280,1.8841940,-.33696138
-2.1441182,1.2781439,1.8845149,-1.3606356
-4.1780543,1.2848389,1.6622048,-.73232201
-5.6030353,1.1521113,1.7185396,-.13723390
-3.0899091,1.0400998,1.9837010,-.52530573
-1.1810636,.96421066,2.0323171,-1.3538569
-1.6925845,1.2496029,1.9706553,-1.0685818
-1.9602563,1.0150821,2.1703620,-1.2645339
-2.6747402,1.1444275,2.1444087,-1.1064829
-3.2637715,.92071961,2.0820798,-.48427583
-1.4197429,1.1640896,1.9717208,-.99772935
-5.3442011,1.0726491,1.8747631,-1.6133621
-2.9998276,1.2179031,1.9088753,-1.6057967
-2.5093441,1.2585365,2.0472537,-.90690120
-3.6252148,1.3754045,1.9702411,-.53725894
-8.0439796,1.3913348,1.7083623,-1.5582444
-5.2753167,1.6635241,1.6535210,-.23509180
-2.1357354,.86691127,2.1787229,-.78300489
-1.9514784,.99547659,2.1287820,-.81730135
-2.7922829,.87202786,2.2985515,-1.0083615
-1.2058738,1.0311509,1.9794311,-1.1734801
-1.1003506,1.0246090,1.9993653,-1.1495663
-3.5473146,1.1250312,2.2161267,-.93856941
-3.4575065,.78076525,1.9870094,-.72445606
-5.9845451,.88076673E-01,2.4789340,-.47259497
-1.2191322,.97921194,2.1294410,-1.1086428
-2.2177844,.71405319,2.1625185,-.96564892
-1.7139126,1.2763924,1.8977607,-1.1175558
-2.8139266,.74394776,2.0659415,-.84312963
-2.0836384,1.0968965,1.9351416,-.79924819
-7.5302087,.50432044,2.1182040,.25318250
-4.7843914,.89888934,1.9166226,-.26467649
-1.0646275,1.0347147,2.0821324,-1.1343018
-1.7022663,1.1644751,2.0414635,-1.3577435
-1.2496441,1.0777748,2.0255848,-1.0079521
-1.7531328,1.0838547,2.0575200,-.85703767
-3.4723265,1.2112482,1.7544519,-.66974303
-1.5046488,1.0351026,2.0021057,-.93017579
-1.2619703,1.0307427,2.0615874,-.99715241
-1.3499175,1.0181619,1.9734592,-1.2592439
-5.1946754,1.4091662,1.5909198,-.30251326
-3.7079655,1.1114644,1.9940899,-.38935340
-1.8741346,.84187681,2.1507576,-1.4778270
-3.4728672,1.4725326,1.7010164,-.95784443
-3.4875464,.75819729,2.1876744,-.47311885
-1.3734794,.89138014,2.0872897,-1.0324156
-2.2862517,1.2652662,1.9062754,-.77792889
-1.3635270,1.1931915,1.9542932,-1.0755047
-2.8409543,.83603419,2.1155422,-.60188883
-3.3424778,1.2916766,2.0792441,-.72675322
-4.5994961,1.1766209,1.6746596,-.69047892
-4.5294190,1.5089561,1.7601103,-.33064148
-3.2292058,1.3276204,1.7468065,-.69237229
-2.0215514,.96847105,2.0387622,-1.6065849
-1.2786555,1.0471924,2.1086657,-1.2470554
-1.2889830,.95298912,2.0250772,-1.3189726
-1.2889830,.95298912,2.0250772,-1.3189726
-.98682160,.98123889,2.0864335,-1.1445213
-2.9346058,.71260842,2.3520041,-.90490003
-3.0526715,.85271961,2.2252564,-.57563187
-4.3955087,1.0141909,2.1651289,-1.6752062
-2.5472217,1.2190986,2.0714093,-.82871941
-1.5847704,1.0980571,2.0952460,-1.0362760
-3.4223359,.92619624,2.2741748,-.58206272
-1.7545103,.88652240,2.0895159,-1.4941050
-2.6952743,1.0984390,1.8975651,-1.4604569
-1.2007674,.87888609,2.1503187,-1.2494919
-2.0459397,.85128764,2.0387458,-1.2241155
-1.9630422,1.2926180,1.9093950,-1.2801269
-1.8473069,1.0866197,1.8999277,-1.0725657
-1.3059129,.92231178,2.1279288,-1.4355454
-1.6246902,1.0097790,2.0962719,-1.5477233
-2.0586757,.73325674,2.2545506,-1.0405361
-2.8624388,1.2962888,1.7936405,-.72539462
-1.4064687,1.0134179,2.1365900,-1.2663791
-.89689885,.98496041,2.0564943,-1.2447614
-3.8653314,.78592526,2.1847899,-1.6620777
-2.6854385,1.3951887,1.8515430,-.79536879
-6.8956534,2.1595866,1.4342117,-.30611162
-4.5342707,.40788470,2.2454074,-.59270324
-3.9995895,.97568371,2.0174059,-1.7895563
-1.8525154,.96801747,2.1885033,-1.2519318
-1.7657672,1.1198153,2.1029750,-1.1402348
-1.7879073,.89758768,2.2146650,-1.2098850
-1.9225461,1.1399806,2.0945538,-.99131764
-1.3857067,1.0438904,1.9615225,-1.3068923
-3.8082313,.71465102,2.0056995,-.74445853
-2.8442394,1.2118820,1.8801598,-.62145265
-1.9956716,.98265438,1.9612664,-1.3268661
-1.8236671,1.0589020,1.9517518,-.88257326
-4.3207550,1.4208116,1.8854494,-1.4075788
-3.1411070,1.3176154,1.7785810,-.65236439
-1.9824324,1.2330884,2.0063756,-.92201703
-1.8203737,.82551161,2.0880390,-1.2832733
-1.7257157,.79125323,2.2211923,-1.0915710
-3.6367398,1.4410662,1.8066966,-.52127023
-2.8177186,.86141914,2.1604650,-.59669996
-2.6175269,1.3966194,1.8884098,-.86623810
-2.3098179,.83614113,2.2187064,-1.4385517
-2.8215057,.80040106,2.1876908,-.61690067
-2.9717771,.65977480,2.1743298,-1.2151152
-3.1693222,.65815340,2.2319675,-1.3418912
-2.7398531,1.3278785,1.8359423,-.70995227
-2.5076531,1.2715220,1.9540063,-1.4432493
-3.6479515,1.2515663,1.9821904,-.43644791
-1.7785713,.81528779,2.1456533,-1.3918533
-2.1289802,1.2678997,1.9902666,-.91350598
-1.1474237,1.1641114,1.9731822,-1.2072949
-1.7563045,1.2688522,1.8788383,-1.1634229
-2.8861575,1.1433046,1.8833337,-1.4998687
-1.3727797,1.0221912,1.9859915,-1.0299560
-2.2698467,1.0648570,2.1686276,-.93628425
-5.4569327,.31175666,2.6189387,-.40468922
-5.9196935,1.1225970,1.8964005,.17932369E-01
-5.2604026,.35277928,2.6000519,-.64117496
-2.5305596,1.1189625,1.9823906,-1.6808611
-2.0310041,.73218560,2.2496547,-1.0584646
-1.9370329,.86054515,2.2208660,-.92629008
-1.3142931,1.0650870,1.9947469,-1.4800595
-1.0755106,1.1417877,1.9900058,-1.2812091
-5.2393213,.63524757,2.2523612,-.13503994
-4.1567261,1.5100652,1.7879161,-1.2357390
-1.8055773,1.2645958,1.9736675,-1.1153429
-1.0651168,1.0493047,1.9855347,-1.2397141
-2.1826813,1.1655842,1.8522322,-.93677919
-1.0589517,1.0397769,2.0149998,-1.4138080
-1.2366584,1.0365743,2.0067217,-1.4583374
-2.7189388,.70982918,2.2235666,-.70228046
-1.8550498,1.1042343,1.9827335,-1.5879466
-4.0783666,1.3030596,1.9844182,-1.5104408
-2.3603466,.98349460,1.9208739,-.93806403
-1.0627363,.91203613,2.1268215,-1.2275539
-1.1334247,1.0869371,1.9658283,-1.1700042
-4.3922362,1.2469327,2.0323142,-1.5674693
-3.9514444,.54511035,2.4516935,-.65634782
-1.6205843,.78594966,2.1669620,-1.0960852
-1.1540898,.92732264,2.1456202,-1.2584550
-1.6243867,1.1123002,2.0910562,-1.2660392
-4.6361248,1.6721033,1.6938842,-.43648985
-4.8147715,1.5711492,1.5847390,-.90326624
-1.5309744,.82154924,2.1221577,-1.0862249
-1.6849951,1.2294254,1.9140864,-.97600215
-3.1174670,1.3307275,1.8038612,-.62416109
-5.5988275,1.0132771,1.8104407,-.11514486
-1.8670582,1.1534716,1.8852906,-1.2849435
-4.3143782,1.3225241,1.6418786,-.77516515
-4.3933450,.77941215,2.1451356,-1.6821200
-3.0629295,.72429181,2.1970272,-1.4648091
-2.2252238,1.2502092,2.0300663,-.95423309
-1.7902683,1.0986793,2.1066500,-1.3045674
-1.8748672,.82693454,2.2088499,-1.3599736
-2.8793507,1.3746142,1.8705764,-.69057613
-3.4965447,.57618090,2.1884990,-.68092105
-4.4779786,.50667520,2.4205524,-.39351591
-3.6324184,1.0336338,2.2499886,-1.1388754
-3.1150694,1.1348797,2.0538079,-.53288151
-1.5330322,.86725614,2.0770930,-1.3162017
-2.1446693,.71971654,2.1588018,-1.0359560
-3.7170812,.57964226,2.3060110,-.51807110
-3.8931271,1.0082617,2.0371701,-.34940223
-1.4979715,.89683251,2.1431251,-1.4552846
-4.2211671,1.2464708,1.6988388,-1.0033432
-2.3582598,.74490670,2.2824133,-1.1839847
-2.2986422,.76420402,2.2041685,-1.4066359
-2.6423286,.94630287,2.1168690,-1.6980159
-1.9811267,1.2787530,1.9510739,-.93441695
-2.3777138,.75625228,2.2948685,-.96265649
-1.5497022,1.2186580,1.9353554,-1.3406966
-1.8839060,1.0802213,2.1254019,-1.2935714
-3.5082802,.99627956,1.8476492,-.68327864
-5.5179242,.22017193,2.5471520,-.73246684
-1.2733464,1.1644570,1.9773683,-1.3660946
-3.4115563,1.4434113,1.7943048,-.59526357
-2.7552398,1.2024741,1.8896978,-1.5403627
-4.0008451,.54182570,2.4260478,-1.0273047
-2.2703857,.85353717,2.0418921,-1.3408486
-5.1889018,.86764770,2.2390395,-1.6879703
-3.7927966,1.0028192,2.0166673,-.37345938
-3.6076407,1.0453889,1.9104052,-.45857237
-1.7604421,1.0131835,2.0361851,-.83421287
-2.4562896,.79776710,2.2503676,-.76964119
-1.7155988,1.0862000,2.0089628,-.85160704
-1.6564640,1.1871028,1.8843430,-1.0992507
-3.5389962,.50152677,2.2726642,-.79858775
-3.1140549,.58768190,2.3567279,-.97564033
-2.8782888,1.3210265,1.7571136,-1.0310640
-1.5233973,1.1225480,1.9463187,-1.4376517
-1.8810851,1.2742875,1.9715651,-1.0807179
-2.8342536,1.3581451,1.8493249,-.69109220
-1.7766323,1.0968659,2.0088686,-1.5944142
-1.0064748,1.0875892,2.0054044,-1.1454747
-2.0329202,1.3216370,1.9013610,-.98803299
-1.3295604,.89280752,2.1427637,-1.3946885
-1.9300980,.98095544,2.1214817,-1.5735689
-2.2312149,.72153131,2.2614588,-1.1934308
-3.8418603,.75591673,2.4022543,-.63639990
-2.4879908,.92998855,2.0748214,-1.6711298
-3.7654504,1.3711793,2.0302390,-1.0567130
-2.1736075,1.3362979,1.8498072,-1.1616682
-7.2372305,.66531472,1.8553660,-.78777764
-1.4722893,1.2139409,1.9141231,-1.2522648
-2.2615045,1.1720653,1.9035970,-.76267424
-5.0888980,.30066797,2.5637917,-.64192108
-8.7696669,.13296263,2.8967085,.38443964
-3.0190809,1.2750049,1.9204003,-.57969957
-2.4035027,1.3638734,1.8126184,-1.0732230
-1.9249895,1.1799585,2.0675988,-1.0258500
-3.7511103,1.3080675,1.6869039,-.81385016
-4.8166657,1.6945392,1.6008844,-.44876102
-2.0810392,1.0238664,1.9559599,-1.4525566
-1.3456658,1.1620539,2.0267281,-1.1474228
-2.9547765,1.0823932,2.2048278,-1.0180218
-6.1718664,1.9673183,1.4695871,-.55639973
-8.4885193,-.25409660,3.0218743,.19074325
-1.0803628,1.1250220,2.0042463,-1.3470830
-2.0970379,.76862745,2.1026118,-1.0414208
-2.3946557,.94334102,2.2148080,-1.3364273
-3.4379790,1.3375318,1.8918235,-.50697004
-2.2178279,1.1477435,2.0906690,-.84442021
-1.7589237,.86160308,2.2243587,-1.1637324
-1.3662933,.98188880,2.0190785,-1.0081967
-1.0565758,1.0974062,1.9713219,-1.2524242
-.96993401,1.0309945,2.0790208,-1.3120385
-1.5230965,1.0576892,2.1075959,-1.0048066
-1.9550536,.75254433,2.2306393,-1.2210416
-1.9164214,1.2178778,2.0072239,-.91364917
-.90663977,1.0116243,2.0696769,-1.2005836
-.90663977,1.0116243,2.0696769,-1.2005836
-1.2407592,1.1519074,2.0139487,-1.1208236
-1.8991451,.81967955,2.1022445,-1.3487340
-3.2627953,1.3166960,1.7518302,-.66805345
-3.5302537,.96778155,1.8893927,-1.2138357
-6.4161647,1.6128258,2.0866205,-.49584472
-3.5097150,1.5319738,1.7949023,-.69394917
-4.7642872,.91805441,1.7991444,-.54888178
-5.4766093,.65691625,2.4815584,-.18844418
-3.2640847,.52872897,2.3125832,-.82497979
-2.9791976,.83886089,1.9861384,-.75456427
-1.1333885,1.0007524,2.0645385,-1.4717673
-1.1440309,1.1500192,1.9627005,-1.1668080
-3.7568272,1.3769417,1.8229311,-.45368974
-3.6578037,.54827827,2.2736027,-1.1591274
-1.1118569,1.0742653,2.0740715,-1.2308276
-1.0176214,.92061056,2.1097965,-1.2793449
-2.3416099,.82769585,2.1093445,-1.4981278
-1.7325373,1.0553841,2.1186136,-.93903025
-1.3901174,1.2073902,1.9639673,-1.1043205
-2.0151151,.74542975,2.1413075,-1.0953525
-2.1542260,.99794829,1.9482821,-.85120823
-2.7256538,.61285852,2.2578217,-.89106616
-1.3080011,.84614560,2.1516090,-1.1571083
-2.4052267,1.2301274,1.9690614,-.72367190
-1.5906650,1.1217499,2.0086603,-.90428349
-2.4937486,.65113981,2.2822407,-.97224366
-1.4017000,1.0179202,2.0797360,-.95302862
-2.4419124,.71665882,2.3039454,-1.0071509
-3.1727439,.90828666,2.0836029,-.50661598
-2.8632243,1.2051848,1.8821646,-.61524331
-1.3397054,1.1143038,1.9562286,-1.4047790
-1.0640649,.94108711,2.0903433,-1.1192977
-2.3921134,.95937871,1.9349038,-1.1435798
-5.4856712,1.2832196,1.5801221,-.33447957
-1.8802035,1.2994302,1.8730181,-1.1092173
-5.8045243,.51727812,2.3899553,-1.3498072
-1.0888281,1.0859762,1.9708007,-1.1929861
-2.8980351,.58646698,2.2889443,-.86354770
-3.4477214,.60216052,2.2607710,-.57802282
-2.4753857,1.3993340,1.8609904,-.99753188
-2.4876210,1.1392118,1.8342931,-.95021232
-1.0961013,1.0022151,2.1088311,-1.3274225
-3.4270970,.96693883,2.2648080,-1.2133283
-2.0419688,1.2278304,2.0384082,-1.1264194
-1.2205780,1.0391319,2.0390642,-1.5010986
-2.0219626,.74625563,2.1396361,-1.0548743
-2.8788012,1.4229423,1.9037881,-.85334212
-3.5725816,.51897442,2.3389368,-.64793234
-2.5001500,.73103184,2.2514153,-1.3322309
-2.9841188,.78109190,2.0406637,-1.1996201
-1.0634159,1.1184138,2.0092401,-1.3493484
-1.1414599,1.1179946,2.0028827,-1.0876256
-1.0691970,1.0580040,1.9813716,-1.2354118
-1.4894503,1.0738311,2.0999651,-1.3364286
-1.2719600,1.0333342,2.0638923,-1.5019383
-1.9233623,1.2420823,1.8502591,-1.1104760
-3.6030294,.91810714,2.1597945,-1.7316142
-3.7780705,.77027167,2.3578621,-.53131385
-1.1231984,1.1570567,1.9828497,-1.2095798
-1.3836860,1.0121921,1.9796476,-1.0762670
-2.0705507,.96717497,2.1909398,-.88445090
-1.4580277,1.2306592,1.9388047,-1.2213316
-2.9524638,.90868317,2.0193862,-.59102280
-2.3552640,.77748566,2.1994899,-1.4451268
-2.3545735,1.3116200,1.8147219,-1.1629307
-.97842927,.97817984,2.0715034,-1.3891807
-1.4518492,1.0014638,2.0216029,-.94794360
-4.9299756,.63466816,1.9848710,-.48907603
-4.7399639,.86759431,2.4334950,-.56378497
-2.7026304,.79595024,2.3173732,-.96005443
-4.1394930,.92829232,1.8402475,-.61540564
-1.9760135,.89364494,2.0345632,-1.3884314
-6.6135124,1.7399642,1.3964656,-.63220583E-01
-1.4430685,.96776683,2.0174187,-1.4109458
-1.6146049,1.1916714,1.9886229,-1.4047436
-1.8626575,1.1729350,1.9152432,-.87729538
-5.4409064,1.8366121,1.5119936,-.49070382
-4.5588220,.75614308,2.4263396,-.41562076
-6.1157873,1.0909465,2.0140996,.65362459E-01
-5.3310830,.96840604,1.9169858,-.11536670
-3.5733098,1.5053549,1.7480941,-.62500404
-2.7439991,.65598921,2.3198479,-1.0883801
-1.5093322,1.0722829,1.9324935,-1.2146515
-1.0464115,1.0264616,2.0036655,-1.3239889
-1.9027167,.76453812,2.1389839,-1.1910586
-2.0732113,.89309694,2.0544222,-1.4879950
-1.4822025,.87770378,2.0970758,-.99158520
-2.3073714,1.2004049,1.8713623,-.78891584
-5.2357728,.75047523,1.8709198,-.62766558
-1.9270254,1.3014575,1.8695517,-1.0340926
-2.6237901,1.0145132,1.9727076,-.65076630
-4.0468141,.83627965,2.3963993,-.83181389
-1.3431493,1.1393032,1.9714384,-1.0124058
-2.9795487,1.4267327,1.7841086,-.75420001
-6.1596079,1.4164457,1.9009843,-1.5634257
-1.3662303,1.1633280,1.9817851,-1.0232827
-1.8289903,1.0205595,1.9370510,-1.2223270
-1.6327596,.87517918,2.0524573,-1.0483923
-7.0999354,.29156002,2.8323133,-.32230134
-1.8420258,.95976882,2.0264830,-.84655546
-2.6545143,1.0177945,1.9204664,-.71854714
-2.8306418,1.0305130,1.9781939,-.58957448
-1.6555074,1.0363146,2.0794874,-.87702372
-2.1331776,1.1526499,1.8666980,-1.2607524
-2.8004651,.95408759,2.1964602,-.64415222
-1.4490583,1.1060548,1.9956606,-1.5163982
-1.7749642,.85543809,2.1644075,-.89126818
-1.1242698,.96841273,2.1015440,-1.0779411
-2.0218795,1.1055431,1.8835785,-1.1961789
-2.0970558,.81594091,2.1012283,-.84623657
-4.4602257,1.3199787,1.6378994,-.82667715
-4.1465530,1.1320680,2.0184411,-1.8145009
-2.1183297,1.3428960,1.8931974,-1.0351861
-1.2487196,1.1708666,1.9385639,-1.1873094
-1.6248250,.99830643,2.0213709,-1.5427696
-2.1045145,.77999079,2.1419103,-1.3669648
-2.8162061,.67021723,2.3408088,-.99743327
-1.9167654,1.0160109,2.1533829,-.90140473
-4.9425379,.41647988,2.2125467,-.40651630
-1.5118357,1.0275748,1.9814538,-.97003858
-3.6548610,1.0411195,1.8982233,-1.4829486
-1.8331182,.99725931,2.0190997,-.82978413
-5.1207861,1.0978610,1.6806428,-.44367762
-1.3121448,1.0305861,1.9969424,-1.0178847
-.87905604,1.0092898,2.0686635,-1.2406777
-1.8405742,.99454589,2.1309398,-1.5089946
-2.0426790,1.1976747,2.0636194,-1.0163158
-6.7493575,.92569135,1.8984849,.14213639
-1.3122324,.84228077,2.1489880,-1.1805756
-2.1177907,.85539984,2.0818297,-1.4680991
-4.5153100,1.2164050,2.0020910,-1.7222510
-3.3945302,1.5181043,1.7413967,-.96410106
-2.2281115,.80808112,2.2156358,-.79810368
-5.6189745,1.7602442,1.5168410,-.79594574
-2.1693554,1.1141004,2.0952419,-.81204072
-3.1278643,.75456111,2.3240892,-.67115546
-1.3037985,1.1774641,2.0031016,-1.1619832
-.98701922,.97329242,2.0730697,-1.3888878
-.98701922,.97329242,2.0730697,-1.3888878
-5.1245012,1.4805321,1.7547676,-.18412215
-1.4686837,.90886908,2.1856677,-1.1313180
-3.0054900,.97149230,1.9306292,-1.3550407
-2.0272095,1.2416878,1.9823042,-.87372269
-1.0651156,1.1052380,2.0355029,-1.1695167
-2.0058476,1.2720668,1.9749452,-.95354955
-5.8177766,.23530532,2.5394991,-.84814141
-2.0856731,.98640005,1.9660748,-1.3967253
-4.6489677,.83827467,1.8632150,-.80113290
-2.3411547,1.0793913,1.9920358,-.68894666
-4.8517897,1.0640845,1.8093012,-.26291782
-4.2453026,1.2588711,2.0734064,-1.3798836
-3.3585674,.94413386,2.2797381,-.64061651
-6.1447360,1.9429021,1.4900645,-.62730682
-4.5976032,1.1763762,2.0259349,-1.7648958
-1.7595632,1.2498298,1.9293052,-1.3378848
-1.4171051,.91669546,2.1241869,-.97368121
-5.5315922,1.2796823,1.9428475,-.56147620E-01
-2.1914303,1.0987395,2.0313655,-1.6451853
-10.891608,2.8883210,1.4548397,.65750556
-5.2176093,1.7914019,1.7455034,-.58468113
-1.5458903,.86214039,2.1517679,-1.4219358
-2.6852736,.63893333,2.2418553,-1.1571267
-4.0195806,1.0597017,2.0818231,-.33067504
-3.3377478,.71313882,2.3348063,-.61010310
-3.9927224,1.2819176,1.7012814,-1.0270829
-1.6031359,1.1428051,1.9065388,-1.0373919
-1.8779948,1.0912666,2.0973706,-.88519197
-1.0676226,.91070424,2.1106347,-1.1760638
-3.7034077,1.5586552,1.8282986,-.88023545
-2.2892915,.82327684,2.2684544,-.90724782
-2.5685329,.73912811,2.1480587,-.74777421
-3.0264218,1.1878421,2.0552876,-.58924453
-4.3357345,1.4116596,1.9881598,-1.1959357
-3.3575144,.68331365,2.3899078,-.94302654
-1.3029497,1.1739232,1.9363507,-1.2911880
-4.9871905,.72156336,2.1065395,-.18667301
-1.2612507,1.1177220,2.0307994,-1.0513055
-1.3313520,1.0739145,2.0839305,-1.3641620
-4.0191087,1.0381592,1.8736894,-1.4118720
-1.9937811,.99531058,2.1354030,-.81334087
-4.4675685,.96301516,1.8666841,-.35548470
-1.7691160,1.0814056,1.9183508,-.98403953
-1.2817932,.86462845,2.1643943,-1.1799280
-3.2115621,1.0558710,2.2046445,-1.2484027
-1.5195067,.94381512,2.1137177,-.92403286
-3.2113538,.94855291,1.8910425,-.75457941
-1.7235944,.95551955,2.1866419,-1.2455990
-1.9107189,.89577785,2.1723672,-1.4856323
-3.9403519,1.4620864,1.9208646,-1.1546195
-2.5354821,1.0752676,2.1745473,-1.1773628
-3.2758167,1.4056587,1.7721717,-.63237706
-2.9353382,1.1382544,1.8230643,-1.1848955
-5.9099151,.59931177,2.0071363,-.12953335
-1.2557424,1.0919104,1.9483586,-1.1656433
-1.6168245,.93648151,2.0671595,-.89823413
-2.6424066,.80594696,2.2241891,-1.4812821
-4.6346994,.36275804,2.2925731,-.70021636
-7.2673511,1.2841185,1.7335843,.23926379
-2.2632232,.98785703,2.2051217,-.90228030
-1.5465135,1.0592491,2.0327973,-.89731639
-2.5234026,1.2464013,1.7998212,-.91651987
-1.4133883,1.1508396,1.9204518,-1.2811665
-3.1291783,.86747662,2.3073240,-1.1300480
-4.2165624,.46124083,2.2347626,-.87787302
