ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
1,0,.18831826,.0000000,1,1,-1929.4924,.37256305,.12603640,.11401502,.38832760E-01,.70709106,1.5021406,-.89583120E-03
1,0,.18835910,.0000000,1,2,-1928.9213,.30089148,.29662601E-01,.61676487E-01,.16589518E-01,.66735782,1.4945467,-.28305928E-02
1,0,.18837555,.0000000,1,4,-1927.7843,.94930922E-01,.11127824,.28494599E-01,.31373619E-01,.80266118,1.4957997,-.80942394E-03
1,0,.18836791,.0000000,1,8,-1924.6583,.10961425,.46764702E-01,.48477169E-01,.19521302E-01,.73516992,1.4948540,-.12495825E-02
1,0,.18842104,.0000000,1,1,-1924.4428,-.78979081E-01,-.39700842E-01,-.50116719E-01,.40511430E-01,.70832929,1.4972510,-.64910954E-03
1,0,.18822873,.0000000,1,25,-1923.9518,.37514413E-01,-.10139282E-01,-.58126610E-02,.59399455E-02,.67272951,1.5005565,-.76266374E-03
1,0,.18810560,.0000000,1,12,-1925.3547,.15360516,-.60090004E-02,.57177570E-01,-.95201394E-02,.65244724,1.4965585,-.29179748E-03
1,0,.18801492,.17890692E-02,1,20,-1924.0899,.29916005E-01,-.43970689E-01,.17767566E-01,.16307144E-01,.68246651,1.4982523,-.10529588E-02
1,0,.18793948,.0000000,1,10,-1924.6842,.18925405E-01,.17542467E-01,.32483690E-01,.42519946E-01,.74809690,1.5003974,-.16296392E-02
1,0,.18796790,.0000000,1,3,-1924.3748,.15385371E-01,-.46926612E-01,-.90614318E-02,.49640650E-01,.67615427,1.4997813,-.66945253E-03
1,0,.18792192,.0000000,1,9,-1924.4479,-.82304728E-02,-.17908517E-01,.77928091E-02,.53261123E-01,.72431785,1.5027416,-.11340630E-02
1,0,.18790436,.0000000,1,5,-1924.9124,.21748206E-01,-.66316918E-01,-.66348642E-02,.41060544E-01,.67050123,1.5016018,-.21464589E-02
1,0,.18781065,.0000000,1,15,-1924.9928,-.31660457E-01,-.32693998E-01,-.32897052E-01,.40035019E-01,.68523030,1.4979293,-.14207214E-02
1,0,.18781925,.0000000,1,6,-1924.3239,.27691589E-01,-.99763859E-02,.72824644E-02,.35319204E-01,.73631156,1.4987046,-.14734084E-02
1,0,.18771668,.0000000,1,12,-1924.8175,.10376904E-01,-.94944457E-01,-.58699923E-02,.55305954E-01,.64161378,1.4988730,-.24662350E-03
1,0,.18775724,.0000000,1,2,-1924.7629,.45939975E-02,-.89924937E-01,.39208777E-02,.45983923E-01,.67293452,1.4948916,-.14350990E-02
1,0,.18774072,.26327707E-02,1,6,-1925.3123,-.28086621E-01,-.71937172E-02,-.48848400E-02,.57844763E-01,.76743506,1.4956225,-.13456474E-02
1,0,.18752071,.0000000,1,24,-1924.4011,.78567516E-01,.42530465E-01,.35829660E-01,.48446264E-01,.73854177,1.4991715,-.14319731E-03
1,0,.18745431,.0000000,1,11,-1924.5232,-.52502554E-01,.32294943E-01,.18772951E-01,.45275776E-01,.79612602,1.4999074,-.32261916E-03
1,0,.18740070,.0000000,1,8,-1925.7586,.68623040E-01,.69659240E-02,.65536342E-01,.55989376E-01,.75938406,1.4974301,-.71410263E-03
1,0,.18744815,.0000000,1,2,-1924.9458,-.38697280E-01,.31172462E-01,.23457366E-01,.36315873E-01,.78041330,1.4960202,-.13016823E-02
1,0,.18743380,.0000000,1,10,-1924.9229,-.11472014,.24703075E-01,-.62010783E-02,.22075417E-01,.81282213,1.4972946,-.27586239E-03
1,0,.18745449,.0000000,1,4,-1924.3070,-.33569464E-01,-.19896739E-01,-.83664539E-02,.13563300E-01,.74947269,1.5003743,-.95011015E-03
1,0,.18746001,.0000000,1,2,-1925.0831,-.79887654E-01,.22684818E-02,-.55260334E-02,.17023049E-01,.78202116,1.5026930,-.16992625E-02
1,0,.18747622,.0000000,1,4,-1924.5252,.11586105,.10386631E-01,.23476251E-01,.43430150E-02,.67473190,1.4971515,-.11762844E-02
1,0,.18750450,.0000000,1,3,-1924.4594,.11984553,.35394607E-01,.55162962E-01,.18067281E-01,.72051080,1.4961961,-.10427588E-02
1,0,.18753119,.0000000,1,1,-1924.9695,.74843763E-01,.18620536E-01,.36857728E-01,.12023437E-02,.70056299,1.4943883,-.14988618E-02
1,0,.18754261,.0000000,1,8,-1925.0557,-.71930170E-02,.49354144E-01,-.34537970E-02,-.45249212E-02,.75322053,1.4977312,-.12825525E-02
1,0,.18757329,.0000000,1,3,-1925.1011,-.10705285,.17023786E-01,-.57872258E-02,.32441007E-01,.77189815,1.4977017,-.12102624E-02
1,0,.18758942,.32836654E-02,1,4,-1924.2872,-.78655943E-01,-.28347029E-01,-.11962094E-01,.14254264E-01,.72575755,1.4965581,-.10349576E-02
1,0,.18764758,.0000000,1,2,-1924.1951,-.18328275E-01,-.66104411E-01,-.23408638E-02,.18606741E-01,.66177809,1.5010780,-.33243818E-03
1,0,.18762945,.0000000,1,2,-1926.5543,-.78101376E-01,-.89411909E-01,-.19592720E-01,.73045728E-01,.70721907,1.4951453,-.16944966E-02
1,0,.18762156,.0000000,1,8,-1927.4160,.26198525E-01,-.81726203E-01,.24455630E-03,.59393395E-01,.69846887,1.4951255,-.40119618E-02
1,0,.18765415,.0000000,1,2,-1927.5447,.16733090,-.12610468,.36187630E-01,.49190800E-01,.61685583,1.4951784,-.33987673E-02
1,0,.18765092,.0000000,1,7,-1927.0896,.21609217,-.13711930,.60244493E-01,.62536183E-01,.59237522,1.4967162,-.13241442E-02
1,0,.18766500,.0000000,1,4,-1927.1658,.46460208E-01,-.16760025,.90833176E-02,.29529671E-01,.60561506,1.4960276,-.10290526E-02
1,0,.18769889,.22942612E-02,1,3,-1926.2177,.81576061E-02,-.14368176,-.25312497E-01,.21431667E-01,.60397132,1.4945063,-.17611032E-02
1,0,.18770154,.0000000,1,4,-1926.8245,.58837984E-02,-.12391042,-.10023361E-01,.26217690E-01,.65898154,1.4979001,-.27559667E-02
1,0,.18776124,.0000000,1,3,-1926.1732,.64833926E-01,-.54263006E-01,.10055370E-01,.36253912E-02,.65957089,1.4954745,-.36859485E-02
1,0,.18779233,.0000000,1,4,-1925.7379,-.26999756E-01,-.54791553E-01,-.32199757E-01,.15079916E-01,.69405062,1.4926119,-.36877581E-02
1,0,.18774658,.0000000,1,7,-1926.6543,-.91295882E-01,-.29055955E-01,-.59467587E-01,.30409613E-01,.72491645,1.4945187,-.40571245E-02
1,0,.18776381,.0000000,1,8,-1926.0976,.32237510E-01,-.93178001E-01,-.40423665E-01,.18010760E-01,.63713982,1.4991493,-.16790427E-02
1,0,.18775772,.0000000,1,2,-1927.3966,-.78069685E-01,.52534880E-01,-.53467173E-01,.29439744E-01,.80843789,1.4966223,-.57721705E-03
1,0,.18774498,.0000000,1,8,-1926.8731,-.11425340,.33402193E-01,-.60347311E-01,.36615093E-01,.81423463,1.4992206,-.50052729E-03
1,0,.18772806,.0000000,1,7,-1925.4993,-.76656788E-01,.38450479E-01,-.39588886E-01,.32833621E-01,.77697854,1.5005860,-.13062789E-02
1,0,.18770791,.0000000,1,4,-1926.3264,-.62383267E-01,.61557537E-01,-.48323687E-01,-.62322428E-02,.73655043,1.5004956,-.78912917E-04
1,0,.18771383,.26910647E-02,1,8,-1925.7430,.90964074E-01,.76134516E-01,.15097005E-01,.15883557E-01,.75193646,1.4991846,-.73261960E-03
1,0,.18775394,.0000000,1,2,-1925.5617,.31439354E-01,.55339456E-01,.32750844E-02,-.27882467E-02,.72603577,1.4950605,-.16483713E-02
1,0,.18774534,.0000000,1,4,-1926.1114,.10488109,.30539309E-01,.15273410E-01,-.91683597E-02,.67125147,1.4967915,-.17852039E-02
1,0,.18775263,.0000000,1,2,-1926.9488,.80428122E-01,.41377508E-01,.36397863E-01,.41807277E-01,.72202878,1.4925330,-.38378073E-02
1,0,.18776207,.0000000,1,7,-1927.2676,-.28965443E-01,.34935000E-01,-.11813470E-01,.43545680E-01,.78615390,1.4956408,-.40560210E-02
1,0,.18781419,.0000000,1,1,-1925.6078,-.10251838E-02,.41696963E-01,.12919143E-01,.49785679E-01,.80396487,1.4977906,-.94045179E-03
1,0,.18785425,.0000000,1,2,-1925.3567,-.58238292E-02,.34652711E-01,.50649922E-02,.54262339E-01,.79656195,1.4972919,-.31124248E-03
1,0,.18780831,.0000000,1,7,-1926.7293,-.18053256E-01,.83926599E-01,.22089550E-01,.36895486E-01,.80812561,1.4931172,-.23869125E-02
1,0,.18781245,.16600285E-02,1,7,-1927.0041,.20890181,.55494603E-01,.77691216E-01,.27352728E-01,.70919228,1.4930627,-.32048390E-02
1,0,.18783368,.0000000,1,1,-1927.6598,.15739483,.70772931E-01,.10067407,.44960782E-01,.74477167,1.4936109,-.18978025E-02
1,0,.18788573,.0000000,1,1,-1927.6220,.33386121,.69679516E-01,.13368477,.31537690E-01,.67834566,1.4963521,-.87893663E-03
1,0,.18780043,.0000000,1,9,-1928.7302,.26104900,.90300635E-01,.12849421,.25194519E-01,.74728802,1.4942574,-.21769808E-02
1,0,.18781723,.0000000,1,5,-1925.3558,-.44258138E-01,.57124438E-02,.20994401E-01,.34106706E-01,.74223073,1.4940544,-.16855726E-02
1,0,.18783679,.0000000,1,1,-1926.0624,.65052832E-01,-.77539338E-02,.32019422E-01,.78944052E-02,.69356815,1.4990444,-.37587758E-02
1,0,.18784971,.0000000,1,1,-1927.0049,.77962603E-01,-.10596572E-01,.15878309E-01,-.98757751E-02,.69497728,1.4983096,-.38115686E-02
1,0,.18783841,.24274453E-02,1,7,-1926.6469,.93895483E-01,-.12296224E-01,.26944077E-03,-.53233624E-02,.68806986,1.4936039,-.28220116E-02
1,0,.18785432,.0000000,1,4,-1924.4050,.12573513,-.64214207E-01,.33698349E-01,.12890787E-01,.62680777,1.4957220,-.79982041E-03
1,0,.18779163,.0000000,1,6,-1927.3413,.25963931E-01,-.10398023,.60003254E-02,.99328469E-02,.63754946,1.4933690,-.38001246E-02
1,0,.18775981,.0000000,1,5,-1928.5610,.52612651E-01,-.95438018E-01,.26811863E-01,.15852607E-01,.61390436,1.4943488,-.43901754E-02
1,0,.18778852,.0000000,1,4,-1927.2314,.98676108E-01,-.16116032E-01,.46511879E-01,.11951139E-01,.64769417,1.4936932,-.36489990E-02
1,0,.18784043,.0000000,1,1,-1924.6913,.71771202E-01,-.21993851E-01,.61217249E-02,.22118746E-01,.65426899,1.4955076,-.16068745E-02
1,0,.18776485,.0000000,1,15,-1924.6595,.14281734,-.43729931E-01,.37540208E-01,.43438089E-01,.68931783,1.4966835,-.44637200E-03
1,0,.18770013,.0000000,1,6,-1927.5687,.35559558E-01,-.56087793E-01,-.34306967E-01,.45173804E-01,.68421149,1.4972283,-.24573151E-02
1,0,.18775198,.0000000,1,1,-1926.1769,.34200491E-02,-.58475929E-01,-.30345103E-01,.49825094E-01,.67704926,1.4963980,-.23755482E-02
1,0,.18779396,.0000000,1,2,-1926.0224,.79400752E-01,-.37052845E-02,.37189481E-02,.20765856E-01,.70841905,1.4972865,-.31426911E-02
1,0,.18776681,.0000000,1,3,-1928.8223,.11314673,.76032423E-01,.75697056E-02,.10370328E-01,.70245692,1.4968057,-.28382546E-02
1,0,.18774117,.18716895E-02,1,8,-1928.5816,.19256066,.85125072E-01,.52865462E-01,.10042065E-01,.67811087,1.4936398,-.19506060E-02
1,0,.18776997,.0000000,1,3,-1927.9190,.13684229,.71973513E-01,.25676152E-01,.53701639E-02,.68039760,1.4970996,-.19289054E-02
1,0,.18780978,.0000000,1,2,-1926.6973,.11817173,.26802302E-01,-.57921249E-02,-.28220100E-02,.66170295,1.4985757,-.70116825E-03
1,0,.18786156,.0000000,1,1,-1925.9683,.20637433,-.36518695E-01,.45800762E-01,.26256905E-01,.64942467,1.4997040,-.24659957E-02
1,0,.18787312,.0000000,1,7,-1925.7913,.16422990,.55537619E-01,.65050797E-01,.44450956E-01,.74839886,1.4987245,-.12124277E-02
1,0,.18787040,.0000000,1,1,-1927.7217,.33045330,.57205745E-01,.11947366,.58637360E-01,.69086000,1.5002750,-.79828998E-03
1,0,.18784296,.0000000,1,4,-1929.0229,.25226532,.11021840,.12318865,.50796988E-01,.75443374,1.4990001,-.24614086E-02
1,0,.18789714,.0000000,1,3,-1928.4769,.41295739,.89047013E-01,.14162208,.22120966E-01,.69355311,1.4985188,-.18064557E-02
1,0,.18789341,.0000000,1,2,-1929.6267,.42240911,-.17068857E-01,.13369163,.12278391E-01,.59903392,1.4959783,-.37235189E-02
1,0,.18792722,.0000000,1,3,-1929.1793,.38289044,.48964027E-01,.13924165,.37717343E-02,.64264362,1.4959568,-.22108537E-02
1,0,.18796321,.25402654E-02,1,2,-1929.7666,.33843857,.99582683E-01,.12492083,-.89826575E-02,.68791186,1.4953960,-.22227382E-02
1,0,.18796916,.0000000,1,2,-1932.1925,.47299699,.13488407,.15744060,.15558658E-01,.69049491,1.4948997,-.38722394E-02
1,0,.18802981,.0000000,1,2,-1928.9164,.30776991,-.32753632E-01,.77565186E-01,.22629062E-01,.62241251,1.4950129,-.51717390E-02
1,0,.18807838,.0000000,1,2,-1927.1722,.17550319,-.59866551E-01,.37252336E-01,.39628587E-01,.65657286,1.4982163,-.37424240E-02
1,0,.18811914,.0000000,1,2,-1926.9901,.18742796E-01,-.91352019E-01,-.79942228E-03,.41720398E-01,.64792457,1.5001147,-.45209738E-02
1,0,.18810275,.0000000,1,2,-1929.9692,-.70240629E-01,-.11020679,-.20630649E-01,.47250978E-01,.66120372,1.5005109,-.73054526E-02
1,0,.18814939,.0000000,1,4,-1928.7139,-.43206772E-01,-.31524441E-01,-.37868803E-02,.24809523E-01,.71831871,1.5030584,-.84655141E-02
1,0,.18820103,.0000000,1,1,-1927.7559,-.51882549E-02,-.96954252E-02,.14410630E-02,.47196018E-01,.72388039,1.5058829,-.64671517E-02
1,0,.18819118,.0000000,1,7,-1928.1998,-.12382685,-.61162892E-02,-.59133854E-02,.50728316E-01,.78431336,1.5047779,-.53713408E-02
1,0,.18823955,.0000000,1,1,-1928.2520,-.76270814E-01,.22120572E-01,-.10236196E-01,.36733932E-01,.75906921,1.5025331,-.71005025E-02
1,0,.18823945,.0000000,1,1,-1929.9301,-.75222304E-01,-.31691290E-01,-.14124965E-01,.34230960E-01,.67397851,1.5009361,-.66519153E-02
1,0,.18823952,.54885370E-02,1,3,-1930.5296,-.68531529E-01,-.84829415E-01,-.30423493E-01,.40418111E-01,.63491737,1.5038949,-.68654532E-02
1,0,.18823162,.0000000,1,6,-1932.1872,-.87147416E-01,-.64597068E-01,-.63160209E-01,.34396605E-01,.63907647,1.4991920,-.88086318E-02
1,0,.18821395,.0000000,1,2,-1935.8212,-.10921577,-.15528482,-.88485323E-01,.10006295E-01,.58437836,1.4969173,-.10458236E-01
1,0,.18824089,.0000000,1,3,-1935.8603,-.79946068E-01,-.11328486,-.47619347E-01,-.98148075E-02,.58897671,1.4931050,-.10945966E-01
1,0,.18827939,.0000000,1,1,-1936.0903,.11542641,-.19015931,-.10511256E-01,.39048168E-02,.48839798,1.4951784,-.88428453E-02
1,0,.18833093,.0000000,1,1,-1933.1082,.22940801E-01,-.17989726,-.18889142E-01,.62984799E-01,.55383404,1.4934098,-.75061541E-02
1,0,.18836671,.0000000,1,2,-1933.2726,.10142106,-.20007968,-.16089474E-01,.54028967E-01,.54834743,1.4906380,-.91321704E-02
1,0,.18841824,.0000000,1,1,-1931.3619,.52239676E-01,-.18887104,-.14043334E-01,.23063161E-01,.55784877,1.4951931,-.64356434E-02
1,0,.18842784,.0000000,1,6,-1929.7826,.39767515E-01,-.91076637E-01,-.72386896E-02,-.18904107E-02,.58607200,1.4878689,-.59220151E-02
1,0,.18834293,.77865530E-02,1,14,-1929.4964,-.33973506E-01,-.60591776E-01,-.56169438E-01,-.24347659E-01,.63182880,1.4899010,-.46667318E-02
1,0,.18831962,.0000000,1,5,-1931.9615,-.16347440,-.13661415,-.11065384,.10943569E-01,.62673691,1.4898224,-.56990091E-02
1,0,.18836284,.0000000,1,2,-1931.2114,-.47539791E-01,-.15209595,-.43107557E-01,.29321792E-01,.59366863,1.4882797,-.80215675E-02
1,0,.18835659,.0000000,1,3,-1932.2121,-.16316740,-.96826816E-01,-.95019397E-01,.10627681E-01,.65596907,1.4897045,-.90920963E-02
1,0,.18840801,.0000000,1,1,-1931.1535,-.14499696,-.11075297,-.59780676E-01,.35058432E-01,.69590420,1.4924768,-.96796103E-02
1,0,.18845943,.0000000,1,1,-1930.1821,-.29297373E-01,-.43045658E-01,-.71175875E-02,.29002976E-01,.70805060,1.4818025,-.11175719E-01
1,0,.18835001,.0000000,1,27,-1930.2106,-.16986586E-01,.69231164E-02,.10704118E-02,.57380790E-01,.76708971,1.4828414,-.85783117E-02
1,0,.18833129,.0000000,1,2,-1932.7284,.35449894E-02,-.34507741E-01,.67154101E-02,.78592582E-01,.76182871,1.4822995,-.90455244E-02
1,0,.18838262,.0000000,1,1,-1930.8858,-.15074361,-.54676527E-01,-.66035955E-01,.65718443E-01,.77154510,1.4838702,-.75633067E-02
1,0,.18841239,.0000000,1,3,-1929.3309,-.50620941E-01,-.49954687E-01,-.24808987E-01,.55244990E-01,.71014622,1.4862388,-.83614679E-02
1,0,.18844062,.16731064E-01,1,6,-1929.9798,-.10336434,-.95467433E-01,-.57763038E-01,.54082685E-01,.70921874,1.4862719,-.80849003E-02
1,0,.18844264,.0000000,1,1,-1931.4921,-.12684974,-.17476364,-.10447944,.30756621E-01,.63715006,1.4896319,-.50497541E-02
1,0,.18850517,.0000000,1,3,-1927.0349,-.12080378,-.83704737E-01,-.72812463E-01,.18312647E-01,.71208997,1.4961895,-.33796860E-02
1,0,.18853494,.0000000,1,3,-1926.8265,-.75415195E-01,-.10520304,-.33810346E-02,.49252669E-01,.69159559,1.5004354,-.17114127E-02
1,0,.18852490,.0000000,1,2,-1928.3543,-.13319432,-.34439749E-01,-.24669392E-01,.43576913E-01,.72552063,1.4995070,-.51919216E-02
1,0,.18850919,.0000000,1,12,-1925.7615,-.40655690E-01,.20936831E-02,.40991648E-02,.44378151E-01,.71340014,1.4983993,-.17985582E-02
1,0,.18850432,.0000000,1,1,-1927.9562,.33653654E-02,.21435289E-01,-.32991259E-02,.36882923E-01,.67224443,1.5024867,-.20417710E-02
1,0,.18855553,.0000000,1,1,-1927.8423,.13810154E-01,.42723832E-01,-.26081268E-01,-.13526825E-01,.69521747,1.4976495,-.30632082E-02
1,0,.18849474,.11999301E-02,1,13,-1926.1681,-.13194805,.39975375E-01,-.44156216E-01,.83511647E-02,.80534156,1.4956943,-.21312085E-02
1,0,.18838772,.0000000,1,16,-1926.5570,-.12903409,.31431778E-01,-.30077237E-01,.38773770E-01,.85788418,1.4997940,-.36701080E-04
1,0,.18794343,.0000000,1,44,-1928.4117,-.12664990,.99682933E-02,-.27971919E-01,.27899479E-01,.86192819,1.4986204,-.44898014E-03
1,0,.18797232,.0000000,1,3,-1926.6999,.16956165,.57605734E-01,.47439820E-01,-.42479145E-02,.73818213,1.4972585,-.10424641E-02
1,0,.18798222,.0000000,1,7,-1927.5760,.30824705,.14804914E-01,.77937309E-01,-.12335454E-01,.63718173,1.4961531,-.18466401E-02
1,0,.18795743,.0000000,1,13,-1926.6747,.15227564,.74508404E-01,.45282996E-01,-.30709202E-02,.71372607,1.4960421,-.20287660E-02
1,0,.18795179,.0000000,1,6,-1926.5214,.25225830E-01,.50204694E-01,-.40689282E-02,.17234512E-01,.73019792,1.4928779,-.33349700E-02
1,0,.18797914,.0000000,1,3,-1926.2247,.14794343,.21468223E-01,.47077456E-01,.10716641E-01,.69153781,1.4919015,-.34838320E-02
1,0,.18802390,.0000000,1,1,-1926.3278,-.41070682E-01,-.50632987E-01,.14208540E-01,.29684809E-01,.71884749,1.4935305,-.32447850E-02
1,0,.18804118,.0000000,1,5,-1925.5018,-.53509493E-02,.54147034E-01,.98346894E-02,.46698413E-01,.77283821,1.4961316,-.15070462E-02
1,0,.18801869,.11096070E-01,1,6,-1925.8413,-.28507106E-01,.60755902E-01,.11919829E-01,.37918015E-01,.74390903,1.5001267,-.20581212E-03
1,0,.18792546,.0000000,1,19,-1925.5463,-.43265908E-02,.19353497E-01,.38481340E-01,.68929056E-01,.77028651,1.5003533,-.10874867E-03
1,0,.18790918,.0000000,1,3,-1926.8263,-.12909637,.34109150E-02,.10602665E-02,.59239940E-01,.77575715,1.4983370,-.77836018E-03
1,0,.18795940,.0000000,1,6,-1926.4996,-.96779933E-02,-.30570470E-01,.86095260E-03,.40588383E-01,.67236185,1.4962588,-.33877490E-02
1,0,.18801018,.0000000,1,1,-1925.8756,.46878884E-01,-.79746474E-01,.11470745E-01,.41874634E-01,.64614416,1.4962669,-.31329669E-02
1,0,.18803997,.0000000,1,3,-1925.4431,.86880222E-01,.69871554E-01,.35586531E-01,.10933374E-01,.74503087,1.5007534,-.19565933E-02
1,0,.18803558,.0000000,1,5,-1925.9985,.45450849E-01,.29868647E-01,.13235490E-01,-.17017328E-01,.70832817,1.4989635,-.19498730E-02
1,0,.18801870,.0000000,1,3,-1927.2665,.54349948E-01,.26599016E-01,.57759791E-01,.63479837E-02,.74403848,1.4988117,-.28440784E-02
1,0,.18801227,.0000000,1,11,-1926.6401,.22964723,.12828314E-01,.11429734,.36443395E-01,.68065126,1.5000468,-.56493527E-03
1,0,.18798342,.27569515E-02,1,9,-1924.4824,.22761754,-.59890229E-01,.59826941E-01,.24313067E-01,.61701296,1.5015654,-.31367001E-03
1,0,.18796879,.0000000,1,2,-1927.1034,.17439201,-.95393895E-01,.48553337E-01,.27305752E-01,.58168101,1.4955609,-.28776775E-02
1,0,.18799808,.0000000,1,5,-1927.3134,.70065721E-01,-.72489128E-01,.23670754E-01,.39166426E-01,.63658739,1.4912522,-.49707809E-02
1,0,.18804874,.0000000,1,1,-1926.8626,.14845266,-.74943569E-01,.49502761E-01,.23011086E-01,.63943318,1.4933986,-.38053416E-02
1,0,.18804131,.0000000,1,2,-1928.3286,.23257872,-.88598496E-01,.33122089E-01,.31816740E-01,.58667690,1.4924054,-.41554745E-02
1,0,.18802274,.0000000,1,3,-1930.2070,.22184538,-.12097917,.38024697E-01,.41940338E-01,.58896149,1.4919460,-.68116116E-02
1,0,.18807337,.0000000,1,1,-1929.6627,.18049881,-.16082753,.46025160E-01,.43680268E-01,.56158137,1.4891969,-.53951212E-02
1,0,.18810506,.0000000,1,4,-1928.2603,.73307228E-01,-.10597438,.14350034E-01,.38795592E-01,.66029410,1.4933677,-.55345275E-02
1,0,.18804403,.21209114E-02,1,9,-1928.8380,-.91130737E-02,-.47362948E-01,.42017701E-01,.35653598E-01,.75688666,1.4914857,-.34240144E-02
1,0,.18806243,.0000000,1,4,-1928.1738,-.66598948E-01,-.14995140,-.30835947E-01,.24174075E-01,.65930094,1.4951113,-.28331759E-02
1,0,.18789867,.0000000,1,23,-1926.2102,-.16861507E-02,-.56299817E-01,-.16380587E-02,.54822699E-02,.70489912,1.4914763,-.31102955E-02
1,0,.18792355,.0000000,1,1,-1926.7412,.11733980,-.95815189E-01,.14914202E-01,.15468725E-01,.61754237,1.4914250,-.39656100E-02
1,0,.18795816,.0000000,1,2,-1926.8973,-.14379382E-01,-.54073034E-01,-.15568188E-01,.26630853E-01,.67084103,1.4890620,-.58135360E-02
1,0,.18800849,.0000000,1,1,-1926.8999,.85816494E-01,-.54005421E-01,.30434247E-01,.14462665E-01,.66369723,1.4903509,-.48262532E-02
1,0,.18793354,.0000000,1,10,-1928.6707,-.11751505,-.11468853,-.14546355E-01,.39426180E-01,.69303267,1.4941427,-.34126248E-02
1,0,.18797233,.0000000,1,2,-1928.4501,-.10638974,-.78453310E-01,-.18099779E-01,.55869139E-01,.77113414,1.4912116,-.39940692E-02
1,0,.18797656,.0000000,1,5,-1928.3645,-.81555777E-01,-.55945175E-01,.10491632E-01,.34424706E-01,.74837290,1.4892554,-.48909870E-02
1,0,.18799779,.56653379E-02,1,2,-1928.7836,-.33460611E-01,-.60132792E-01,.31431453E-01,.38826138E-01,.71462564,1.4925475,-.48463726E-02
1,0,.18802141,.0000000,1,1,-1929.3486,-.65064196E-01,.20550412E-01,.45124652E-01,.29099522E-01,.77503007,1.4968324,-.34477955E-02
1,0,.18800645,.0000000,1,10,-1926.1148,.48908654E-02,-.42314005E-03,.14831121E-01,.25645089E-01,.68324645,1.4949002,-.26697425E-02
1,0,.18804545,.0000000,1,2,-1925.6192,.60504513E-01,-.75780006E-01,.15146534E-01,.25571188E-01,.66473985,1.4961427,-.30679618E-02
1,0,.18795803,.0000000,1,24,-1925.1427,.37402423E-01,-.10587866,.14722646E-02,.25339308E-01,.65104268,1.4977459,-.15213255E-02
1,0,.18793051,.0000000,1,8,-1925.4444,.14884108,.12482451E-01,.46569872E-01,.73664532E-02,.67767207,1.4943527,-.23941796E-02
1,0,.18783694,.0000000,1,12,-1926.8423,.27733839,.38988464E-01,.73630324E-01,.43389631E-02,.68526141,1.4944452,-.15211844E-02
1,0,.18783534,.0000000,1,3,-1928.2406,.25236964,.12564374E-01,.54649487E-01,.62238112E-02,.68146698,1.4990185,-.31333735E-02
1,0,.18785591,.0000000,1,6,-1931.9624,.31074240,.64351065E-02,.60323764E-01,-.38790980E-01,.57900131,1.4957197,-.28865768E-02
1,0,.18788033,.0000000,1,2,-1932.2257,.20896147,-.74744228E-01,-.13242311E-01,.11887774E-01,.54468615,1.4954641,-.24266321E-02
1,0,.18793056,.0000000,1,1,-1928.7907,.12002284,-.41298204E-01,.20463147E-02,.88102770E-02,.59124450,1.4936661,-.40142270E-02
1,0,.18792989,.0000000,1,3,-1929.6586,.30725054E-01,-.82344637E-01,.96294157E-02,.68435622E-03,.61422146,1.4938018,-.61197590E-02
1,0,.18796519,.0000000,1,4,-1927.6744,.43129420E-01,-.46693758E-01,.14883656E-01,.24579023E-01,.61620518,1.5002922,-.27411642E-02
1,0,.18800409,.0000000,1,1,-1927.8761,-.28552296E-01,-.39996135E-01,-.19471358E-01,.10385370E-01,.65401911,1.4944789,-.56405148E-02
1,0,.18800962,.0000000,1,1,-1929.1582,-.34128379E-02,.10909853E-01,-.12020079E-02,.26385706E-01,.66826184,1.4973391,-.52327457E-02
